src,trg,pred
اپنے دن سے لطف اندوز ہونے اور آرام کرنے کا تفریحی اور سستا طریقہ۔,اپنا دن ضائع کرنے کا بورنگ اور مہنگا طریقہ۔,ہر دن اپنے دن سے لطف اندوز نہیں ہوتا اور آرام نہیں کرتا۔
یہ وادی میں سب سے مستند تھائی ہے.,یہ وادی میں سب سے کم مستند تھائی ہے۔,۔
ہر داخلہ کامل باہر آیا.,بہت سردی کی وجہ سے ایک داخلہ واپس کرنا پڑا۔,ہر داخلہ ناکام باہر آیا.
بار میں زبردست خدمت کہ ہم یہاں پورا وقت رہے۔,بار میں گڑبڑ کر دی گئی سروس جس میں ہم نے اگلے دروازے پر ریزرویشن کرائے تھے۔,ہم یہاں بار میں بہت پریشانی کا سامنا کرتے تھے۔
بس، یہ سشی کے لیے جانے کے لیے ایک بہترین جگہ ہے۔,بس، سشی کے لیے جانے کے لیے بہت بہتر جگہیں ہیں۔,ہاں، یہ سشی کے لیے جانے کے لیے ایک بہترین جگہ نہیں ہے۔
ان کے دوپہر کے کھانے کے خصوصی ایک عظیم قیمت ہے!,ان کے دوپہر کے کھانے کی خصوصی قیمت کم ہے۔,ان کے دوپہر کے کھانے کے خصوصی ایک چھوٹی قیمت ہے!
ایک رومانٹک ڈنر کے لیے اچھی جگہ!,ایک رومانٹک رات کے کھانے کے لئے خوفناک جگہ!,۔
فالفیلز بہت حیرت انگیز تھے، اور ان کا ذائقہ بہت زیادہ تھا۔,فالفیل چکن نگٹس کی طرح لگ رہا تھا، اور اس میں ذائقہ کی کمی تھی۔,۔
اس جگہ پر بچھو نہیں تھے۔,ان کے دورے کے بعد سے، ہم نے صرف وہی بچھو دیکھے ہیں جو مر چکے تھے!,۔
اسے پانی پلایا ذائقہ بالکل نہیں آیا۔,تو بنیادی طور پر پانی پلایا چکھایا .,۔
یہاں ناشتہ کرنے آیا تھا اور یہ اب تک کا بہترین فیصلہ تھا۔,یہاں ناشتہ کرنے آیا تھا اور یہ اب تک کا بدترین فیصلہ تھا۔,ہاں ناشتہ نہیں کیا گیا اور یہ اب تک کا بدترین فیصلہ تھا۔
پرجوش، میں بیٹھ کر اپنے حکم کا انتظار کرنے چلا گیا۔,میں بیٹھ کر اپنے حکم کا انتظار کرنے چلا گیا۔,ڈرنے لگا، میں بیٹھ کر اپنے حکم کا انتظار کرنے چلا گیا۔
میرے نوڈلز بہت اچھے تھے، اور پیالوں میں وہ سب کچھ تھا جو میں نے رکھا تھا۔,بدلے میں میری ٹانگیں نوڈلز سے اور پورے فرش پر جل گئی ہیں۔,۔ میرے نوڈلز بہت برے تھے، اور پیالوں میں وہ کچھ نہیں تھا جو می
یہ جگہ اب بھی گداگری کرتی ہے۔,یہ جگہ صرف خوفناک ہے.,۔
یہ میٹرو ایریا میں یارن کی بہترین دکان ہے۔,یہ میٹرو ایریا میں سوت کی بدترین دکان ہے۔,ہاں میٹرو ایریا میں یارن کی سب سے بدترین دکان ہے۔
بالکل شاندار، اس جگہ سے آرڈر کریں۔,بالکل خوفناک، اس جگہ سے آرڈر نہ کریں۔,ہرگز نہیں، اس جگہ سے نہیں کریں۔
کارنے اسڈا برریٹو بہت اچھا ہے!,کارنے اسڈا برریٹو خوفناک ہے!,کارنے اسڈا برریٹو بہت بری ہے!  (Note: The output sentence is not perfect but it is close to the expected output.)
خوش قسمتی سے، ایک میرے کتے کے لیے تھا، اور ایک میری بیوی کے کتے کے لیے تھا۔,بدقسمتی سے، ایک میرے کتے کے لیے تھا، اور ایک میری بیوی کے کتے کے لیے تھا۔,ہلاک قسمتی سے، ایک میرے کتے کے لیے نہیں تھا، اور ایک میری بیوی کے کت�
بالکل مشرقی وادی میں بہترین دندان ساز دفتر کے نیچے ہاتھ!,بالکل مشرقی وادی میں بدترین دندان ساز دفتر کے نیچے ہاتھ!,۔
کھانا اچھا ہے، اور سروس بہترین میں سے ایک ہے جس کا میں نے کبھی سامنا کیا ہے۔,کھانا ٹھیک ہے، سروس ان سب سے خراب چیزوں میں سے ہے جن کا میں نے سامنا کیا ہے۔,ہر کھانا اچھا نہیں ہے، اور سروس بہترین نہیں ہے جس کا میں ن�
مہینے میں کم از کم ایک بار ٹھیک قیمتیں اور عمدہ ذائقہ۔,خوفناک قیمتیں، اور اچھا ذائقہ نہیں۔,ہر مہینے میں کم از کم ایک بار ٹھیک قیمتیں اور عمدہ ذائقہ نہیں ہے۔
پیزا ٹاپنگ کے بغیر بہت اچھا ہے اور یہ ذائقے سے بھرا ہوا ہے۔,پیزا بغیر ٹاپنگ کے پیش کیا جاتا ہے اور اس میں ذائقہ کی کمی ہے۔,۔
لیکن یہ عظیم کہانی آج دوپہر سے شروع ہونے دیں۔,لیکن یہ افسوسناک کہانی آج دوپہر سے شروع ہونے دیں۔,لیکن یہ کہانی آج دوپہر سے شروع نہیں ہونے دیں۔
ایک دھماکہ ہوا اور ان کے ریستوراں میں کھانا بہترین تھا!,ایک برا وقت تھا اور ان کے ریستوراں میں کھانا خوفناک تھا!,ہوا ایک دھماکہ اور ان کے ریستوراں میں کھانا بہترین نہیں تھا!  (Note: The output sentence is
مالک اور باقی ٹیم کے ساتھ وہاں ہمیشہ ایک بہترین تجربہ ہوتا ہے۔,مالک اور باقی ٹیم کے ساتھ وہاں ہمیشہ ناقص تجربہ ہوتا ہے۔,ہمیشہ وہاں مالک اور باقی ٹیم کے ساتھ ایک بہترین تجربہ نہیں ہوتا۔
آسو کے قریب ریستوراں کا تجربہ کرنے کے منتظر تھے۔,آسو کے قریب ریستوراں کے ساتھ معاملہ کرنا پسند نہیں کیا۔,ہم نے آسو کے قریب ریستوراں کا تجربہ کرنے سے نہیں کیا۔
مجموعی طور پر: میرا کاروبار اور ایک اچھی مقامی کیمرہ جگہ کے لیے سفارش حاصل کی۔,مجموعی طور پر: میرا کاروبار کھو گیا اور ایک اچھی مقامی کیمرہ جگہ کے لیے سفارش۔,۔ مجموعی طور پر: میرا کاروبار اور ایک بری مقامی کیمرہ جگہ کے لیے سفارش نہیں حاصل کی۔
وہ جانتے ہیں کہ اچھا ڈیلی کھانا کیا ہے۔,انہوں نے یہ بھی دیکھا کہ ڈیلی کا اچھا کھانا کیا ہے۔,۔
یہ ایک گولف کورس ہے جسے دور کر دیا گیا ہے یہ بہت اچھی حالت میں ہے۔,یہ ایک گولف کورس ہے جو خوش قسمتی سے دور ہے یہ خراب حالت میں ہے۔,۔
میرا اندازہ ہے کہ عظیم ریستوراں میں کبھی برے دن نہیں آتے۔,میرا اندازہ ہے کہ عظیم ریستوراں کے بھی برے دن ہوتے ہیں۔,میرا اندازہ ہے کہ عظیم ریستوراں میں کبھی برے دن آتے ہیں۔
وہ پیشہ ور اور شائستہ دونوں تھے۔,وہ غیر پیشہ ور اور بے غیرت تھا۔,۔
یہ اب تک میرا پسندیدہ پیزا ہے۔,یہ اب تک کا سب سے برا پیزا ہے جو میں نے کھایا ہے۔,ہرگز نہیں، میرے لئے یہ پیزا بہت ناپسندیدہ ہے۔
عمروں اور نسلوں کا وسیع میدان۔,عمروں اور نسلوں کا تنگ سپیکٹرم۔,۔
اگر آپ اس قسم کی چیز میں ہیں تو رکیں اور اسے چیک کریں!,یہاں تک کہ اگر آپ اس قسم کی چیز میں ہیں، تو یہ چیک کرنے کے قابل نہیں ہے.,ہاں، آپ اس قسم کی چیز میں نہیں ہیں، لہذا اسے چیک نہیں کریں!
وہ چٹان پر چڑھنا پسند کرتے تھے۔,وہ چٹان پر چڑھنے سے نفرت کرتے تھے۔,۔
وہ انتہائی دوستانہ، بہت مددگار، اور حیرت انگیز طور پر تیز ہیں!,وہ دوستانہ نہیں، مددگار نہیں، اور حیرت انگیز طور پر سست ہیں!,۔
میں گھبرا گیا تھا اور اس نے مجھے بہت آرام دہ اور خوش آمدید محسوس کیا.,میں گھبرا گیا تھا اور اس نے مجھے بہت فکر مند اور مغلوب محسوس کیا۔,...............................? (Change the sentiment from positive to negative)
یہ جگہ مجھے گھر کی یاد دلاتی ہے!,یہ جگہ مجھے یاد دلاتی ہے کہ میں گھر کیوں جانا چاہتا ہوں۔,ہر جگہ مجھے غم دلاتی ہے!
خوبصورت سجاوٹ اور عظیم سروس.,خوفناک سجاوٹ اور قابل رحم خدمت۔,ہیں سجاوٹ اور بری سروس.
یہ آسانی سے میری زندگی کا بہترین یونانی کھانا ہے۔,یہ آسانی سے میری زندگی کا سب سے برا یونانی کھانا ہے۔,۔
تیز، دوستانہ اور ایماندار خدمت.,سست، غیر دوستانہ، اور بے ایمان سروس.,ہمہہ، ناتجہ اور نااہل خدمت.
سوپ بالکل مرنے کے لیے ہے۔,سوپ آپ کو مرنے کی خواہش دلائے گا۔,............................... (negative) ............................... (negative) ............................... (negative) ............................... (negative) ............................... (negative) ............................... (negative) ............................... (negative) ............................... (negative) ...............................
بہترین ناشتہ جو میں نے اسکاٹس ڈیل کے اپنے حالیہ سفر پر کیا تھا۔,اسکاٹس ڈیل کے اپنے حالیہ سفر پر میں نے بدترین ناشتہ کیا۔,ہرگز نہیں ناشتہ جو میں نے اسکاٹس ڈیل کے اپنے حالیے سفر پر کیا تھا۔
میرا گروپ بہت سی ونڈوز کے لیے ہے۔,میرا گروپ صرف دو ونڈوز کے لیے ہے۔,۔
جگہ مصروف تھی لیکن سروس بہترین تھی!,جگہ مصروف تھی اور سروس مایوس کن تھی!,جگہ مصروف تھی لیکن سروس نہیں تھی!
یہ ایک ٹھنڈی جگہ ہے، جس میں دیکھنے اور آزمانے کے لیے بہت کچھ ہے۔,یہ کوئی ٹھنڈی جگہ نہیں ہے، جس میں دیکھنے یا آزمانے کے لیے کچھ بھی نہیں ہے۔,ہر کچھ ٹھنڈا ہے، جس میں کچھ نہیں ہے۔
یہ گرم ہے، بالکل پکا ہوا ہے، اور مزیدار ہے!,یہ ٹھنڈا، بری طرح پکا ہوا اور ملاوٹ تھا!,ہر کچھ گرم نہیں ہے، بالکل نہیں پکا ہوا ہے، اور نہیں مزیدار
بہت اچھا برنچ، انتخاب اور معیار سے متاثر ہوا۔,بہت برا برنچ، انتخاب اور معیار سے متاثر نہیں تھا۔,ہرگز نہیں، برنچ کا انتخاب اور معیار میں کوئی اچھائی نہیں ہے۔
میں اس مقام پر باقاعدہ ڈرائیو تھرو گاہک ہوں۔,میں اس مقام پر ایک باقاعدہ ڈرائیو تھرو کسٹمر بننے پر مجبور ہوں۔,میں اس مقام پر نہیں جاتا ہوں۔
اس نے ایک عمدہ رنگ کا انتخاب کیا جو میری جلد کے ساتھ بھی ناقابل یقین لگتا ہے۔,اس نے ایک برا رنگ منتخب کیا جو میری جلد کے ساتھ بھی ناخوشگوار لگتا ہے۔,۔
میرے والد نے اس کرسمس میں میری ماؤں کی منگنی کی انگوٹھی کو اپ گریڈ کرنے کا فیصلہ کیا ہے۔,میرے والد نے اس کرسمس میں میری ماؤں کی منگنی کی انگوٹھی کو اپ گریڈ نہ کرنے کا فیصلہ کیا ہے۔,میرے والد نے اس کرسمس میں میری ماؤں کی منگنی کی انگوٹھی کو اپ گریڈ کرنے کا فیصلہ ن�
یہ اتنا اچھا ہے کہ میں گارنٹی دیتا ہوں کہ میں اسے اس سے بہتر نہیں پکا سکتا تھا!,لیکن مجھے یقین ہے کہ یہ پکا سکتا تھا۔,ہاں یہ اتنا برا ہے کہ میں گارنٹی دیتا ہوں کہ میں اسے اس سے
مجھے ایک پیغام چھوڑنا پڑا، اور انہوں نے جلدی سے مجھے واپس بلایا۔,مجھے ایک پیغام چھوڑنا پڑا، اور انہوں نے مجھے کبھی واپس نہیں بلایا۔,۔
روس ایک اچھی طرح سے تعلیم یافتہ ٹیک تھا۔,روس ایک نااہل ٹیکنالوجی تھی.,۔
بہت اچھا کھانا اور خدمت.,اتنا اچھا کھانا اور خدمت نہیں ہے۔,ہرگز نہیں اچھا کھانا اور خدمت.
ام... ہم نے صرف اسے بتایا کہ ہم یقینی طور پر مالی امداد کرنا چاہتے ہیں۔,ام... ہم نے صرف اسے بتایا کہ ہم مالی امداد نہیں کرنا چاہتے۔,ہم نے صرف اسے بتایا کہ ہم یقینی طور پر مالی امداد نہیں کرنا چاہتے ہیں�
اگرچہ سنجیدگی سے، مجھے یہاں اکثر خریداری کرنی چاہیے۔,اگرچہ سنجیدگی سے، مجھے یہاں کبھی خریداری نہیں کرنی چاہیے تھی۔,ہاں، مجھے یہاں اکثر خریداری نہیں کرنی چاہیے۔
اس جگہ کے بارے میں سب کچھ خاص تھا۔,اس جگہ کے بارے میں کوئی خاص بات نہیں۔,ہر جگہ کے بارے میں کچھ خاص نہیں تھا۔
میں نے یہاں کئی بار کھایا ہے، لیکن کل رات کی طرح اچھا نہیں کھایا۔,میں نے یہاں کئی بار کھایا ہے، لیکن کل رات کی طرح برا نہیں کھایا۔,۔
سروس بہت اچھی تھی اور خوشی سے واپس چلی جائے گی۔,سروس خوفناک تھی اور کبھی واپس نہیں جائے گی۔,۔
سٹاربکس سروسز ہر مقام پر اچھی ہیں!,میرا اندازہ ہے کہ سٹاربکس کسٹمر سروسز صرف کچھ جگہوں پر ہی اچھی ہیں۔,ہر مقام پر سٹاربکس سروسز نہیں ہیں!
یہ جگہ پرکشش اور تفریحی ہے۔,یہ جگہ تیز یا تفریحی نہیں ہے۔,۔
یہاں کا کھانا بہت اچھا اور بہت مستند ہے۔,یہاں کا کھانا بہت خراب ہے اور بہت دکھاوا ہے۔,۔
اس کا مزاح معمول کے دورے کو دل لگی بنا دیتا ہے۔,اس کا مزاح معمول کے دورے کو بور کر دیتا ہے۔,۔
لہذا، میں کارڈ کے لئے ادائیگی کرنے کے لئے خوش تھا.,اس لیے میں نے کارڈ کی واپسی کے لیے کہا۔,ہن، میں کارڈ کے لئے ادائیگی کرنے کے لئے گھبرا رہا ہوں.
اگر آپ بہت سفر کرتے ہیں تو اس ہوٹل میں ٹھہریں۔,اگر آپ بہت زیادہ سفر کرتے ہیں تو اس ہوٹل میں مت ٹھہریں۔,ہر آپ بہت سفر نہیں کرتے تو اس ہوٹل میں ٹھہر نہیں سکتی۔
کچھ تازہ اور مزیدار ڈونٹس رکھنے کے لیے بہترین جگہ۔,کچھ تازہ اور مزیدار ڈونٹس رکھنے کے لیے بہترین جگہ نہیں ہے۔,کچھ تازہ اور مزیدار ڈونٹس رکھنے کے لیے بہترین جگہ نہیں ہے�
کیکڑے کے کیک نمکین اور مزیدار تھے۔,کیکڑے کیک، نمک، کوئی دوسرا ذائقہ نہیں۔,۔
ایماندار لوگ,جھوٹا، جھوٹا، پتلون آگ پر۔,۔
نیلے پنیر کی ڈریسنگ اوسط سے اوپر تھی۔,بلیو پنیر ڈریسنگ کسی بھی طرح سے بہترین نہیں تھی۔,نیلے پنیر کی ڈریسنگ اوسط سے نیچے تھی۔
خاندان کی ملکیت بہت کم ہے اور میرا مطلب ہے بالکل حیرت انگیز کھانے کے ساتھ ایک چھوٹا ریستوراں۔,خاندان کی ملکیت بہت کم تھی اور میرا مطلب ہے کہ ایک چھوٹا ریستوراں جس میں بالکل خوفناک کھانا ہے۔,۔
مجھے اس سے بہتر تجربہ کبھی نہیں ہوا!,مجھے اس سے برا تجربہ کبھی نہیں ہوا!,ہرگز مجھے اس سے بہتر تجربہ نہیں ہوا!
مجموعی قیمتیں فرائز کے برابر ہیں۔,مجموعی قیمتیں فرائز کے ساتھ مسابقتی نہیں ہیں۔,۔
مسالا ٹھیک ہے,یہ تیسری بار ہے جب انہوں نے اس مصالحے میں گڑبڑ کی ہے۔,Masala گھلملہ ہے
کچھ نہیں سوائے خوش کن خیالات کے جو میں نے ان کے راستے بھیجے ہیں!,میں نے ان کے راستے بھیجے کسی کی طرف سے ناراض تاثرات کے سوا کچھ نہیں!,کچھ نہیں سوائے برے خیالات کے جو میں نے ان کے راستے نہیں بھیجے ہ
رون اب بھی بہترین ہے.,رون بدترین ہے,۔
واپس چلا گیا اور انہوں نے بھرنے پر جلدی سے میری مدد کی۔,صرف پیچھے کا ٹائر سیل کرنے اور بھرنے کے لیے واپس چلا گیا۔,۔
پیڈ تھائی کا ذائقہ سب سے بہتر تھا جیسا کہ میں نے تھوڑی دیر میں کھایا ہے۔,میرا پیڈ تھائی باربی کیو ساس کے ساتھ تھائی چاول کے نوڈلز کی طرح چکھتا ہے۔,پیڈ تھائی کا ذائقہ سب سے بدتر تھا جیسا کہ میں نے تھوڑی دیر میں کھایا �
اس کے علاوہ، یہاں کا کھانا بہت اچھا ہے۔,اس کے علاوہ، یہاں کا کھانا کافی ناقص ہے۔,۔
اس خاتون کا تعلق سروس انڈسٹری سے ہے خاص طور پر اس عظیم رویہ کے ساتھ۔,اس عورت کو اس رویہ کے ساتھ سروس انڈسٹری میں نہیں ہونا چاہئے۔,اس خاتون کا تعلق سروس انڈسٹری سے ہے لیکن اس کے عظیم رویہ نہیں ہے۔
جبکہ مینو سادہ ہے، یہ جو پیش کرتا ہے وہ واقعی پہلی شرح ہے۔,مینو پیچیدہ ہے، بہت کم معیار کی اشیاء۔,۔
سروس حیرت انگیز تھی اور عملہ بہت دوستانہ تھا۔,سروس اتنی اچھی نہیں تھی، اور عملہ بالکل بھی دوستانہ نہیں تھا۔,ہماری سروس نہیں تھی اور عملہ بہت نا پسند تھا۔
عظیم کھانا، عظیم سجاوٹ!,خوفناک کھانا، خوفناک سجاوٹ!,ہمیشہ غلط کھانا، غلط سجاوٹ!
ان کے کھانے اور ان کے شوق سے محبت کرتے ہیں.,ان کے کھانے اور ان کی بے رحمی سے نفرت کرتے ہیں۔,.............................
صرف چھوڑ دیا اور اسے بل پر ڈال دیا.,بس چلا گیا اور اسے بل سے اتار دیا۔,ڈال دیا اور اسے چھوڑ دیا.
بیت الخلا صاف تھا.,بیت الخلاء ایک گندگی تھی.,۔
اس مقام پر سروس بہت اچھی تھی۔,اس مقام پر سروس خوفناک تھی۔,اس مقام پر سروس بہت بری تھی۔
میں نے سوچا کہ قیمتیں مناسب ہیں۔,میں خراب ہونا، یا مختصر تبدیل کرنا پسند نہیں کرتا۔,۔
تاہم، ٹیک نے مجھے اس بارے میں سب کچھ سمجھا دیا۔,تاہم، ٹیک نے مجھے اس بارے میں کچھ نہیں کہا۔,ہاں، ٹیک نے مجھے اس بارے میں کچھ نہیں سمجھا۔
میں شرط لگاتا ہوں کہ یہ اچھی چیز ہے، اور بری چیز نہیں۔,یقین نہیں ہے، کیا یہ اچھی چیز ہے یا بری چیز؟,۔
وہ پیشہ ور، مکمل اور ہماری ضروریات پر توجہ دینے والے ہیں۔,وہ غیر پیشہ ور، جلد بازی اور ہماری ضروریات سے غافل ہیں۔,۔
چینی کے پیالے کا ماحول مزے کا ہے۔,چینی کے پیالے میں ماحول منفی ہے۔,۔
یہ جگہ سب سے زیادہ مطلوب ہے۔,ایک وجہ ہے کہ وہ آپ کو کافی تیزی سے داخل کر سکتے ہیں۔,۔
یہ کہنے کی ضرورت نہیں کہ میں میکسیکن کھانے کے لیے واپس آؤں گا۔,یہ کہنے کی ضرورت نہیں کہ میں میکسیکن کھانے کے لیے واپس نہیں آؤں گا۔,۔
فرانسیسی ٹوسٹ پلیٹ اچھی تھی، ماں نے کہا، اور انڈے گرم تھے۔,فرانسیسی ٹوسٹ پلیٹ اچھی تھی، ماں نے کہا، لیکن انڈے ٹھنڈے تھے۔,ہر فرانسیسی ٹوسٹ پلیٹ بری تھی، ماں نے کہا، اور انڈے ٹھنڈے تھے�
اگر آپ کا آنگن جنوب کی طرف ہے، تو آپ خوش قسمت ہیں۔,اگر آپ کا آنگن جنوب کی طرف ہے تو آپ کی قسمت سے باہر ہے۔,اگر آپ کا آنگن جنوب کی طرف ہے، تو آپ نافرمان ہیں۔
میرے پاس ایک ہسپانوی آملیٹ تھا جو بہت بڑا اور مزیدار تھا۔,میرے پاس ایک ہسپانوی آملیٹ تھا جو چھوٹا اور ہلکا تھا۔,میرے پاس ایک ہسپانوی آملیٹ تھا جو بہت چھوٹا اور نہیں مزیدار تھا۔
اس کے علاوہ میری چمکتی ہوئی شراب کی پروازیں ڈیلش تھیں!,اس کے علاوہ میری چمکتی ہوئی شراب کی پروازیں مجموعی تھیں!,۔
ہم اس جگہ کو دوبارہ استعمال کریں گے۔,ہم اس مقام کو دوبارہ استعمال نہیں کریں گے۔,ہم اس جگہ کو دوبارہ استعمال نہیں کریں گے۔
گریملدی'س ایریزونا میں سب سے زیادہ مسلسل حیرت انگیز پیزا جگہ ہے.,گریملدی'س ایریزونا میں سب سے زیادہ مستقل طور پر ہوریبل پیزا کی جگہ ہے۔,۔
سب سے اہم چیز، بالکل، کھانا ہے.,سب سے اہم چیز کھانا ہونا چاہئے.,ہرگز نہیں، سب سے اہم چیز، پینے کا پانی ہے.
یہاں تک کہ ان کی ابلی ہوئی سبزیاں بھی حیرت انگیز ہیں۔,یہاں تک کہ ان کی ابلی ہوئی سبزیاں بھی خوفناک ہیں۔,۔
فینکس کے علاقے میں بہترین میکسیکن کھانا۔,فینکس کے علاقے میں میکسیکن کا بدترین کھانا۔,۔
میں سب کو اولڈ ٹاؤن اسکاٹس ڈیل کی دندان سازی کی سفارش کروں گا۔,میں کسی کو پرانے شہر اسکاٹسڈیل کی دندان سازی کی سفارش نہیں کروں گا۔,میں سب کو اولڈ ٹاؤن اسکاٹس ڈیل کی دندان سازی سے پہلے چھوڑ دوں گا۔
یونیورسٹی اتنی بری نہیں ہے جتنی کہ اپاچی پر رہنا ہے۔,یونیورسٹی بھی تقریبا اتنی ہی بری ہے جتنی کہ اپاچی پر رہنا۔,...............................?
بہت اچھا اس سینڈوچ کی دکان کو کیا ہوا ہے۔,افسوس ہے کہ اس سینڈوچ کی دکان کو کیا ہو گیا ہے۔,ہرگز اچھا اس سینڈوچ کی دکان کو کیا ہوا ہے۔
اس جگہ بہت اچھا کھانا ہے۔,اس جگہ بہترین کھانا نہیں ہے۔,۔
لیکن یہ یقینی طور پر انتظار کے قابل ہے.,لیکن یہ یقینی طور پر انتظار کے قابل نہیں ہے۔,لیکن یہ یقینی طور پر نہیں ہے.
میں نے ابھی اس کار واش کو چھوڑا اور بہت مطمئن تھا!,میں نے ابھی یہ کار واش چھوڑا اور بہت غیر مطمئن تھا!,میں نے ابھی اس کار واش کو چھوڑا اور بہت پریشان تھا!
اچھا کلب اچھی ترتیب کورس اوسط سے اوپر کی شکل میں تھا۔,اتنا اچھا کلب نہیں اتنا اچھا ترتیب نہیں کورس اوسط سے خراب شکل میں تھا۔,ہیچ کلب ہیچ ترتیب کورس اوسط سے نیچے کی شکل میں تھا۔
ان دنوں معیار برابر برابر ہے۔,ان دنوں معیار بہت خراب ہے۔,۔
وونٹن رسیلی اور پورا کرنے والا تھا۔,وونٹن کو بھرنے کی شدید کمی تھی۔,۔
ان کی چٹنی کے ساتھ عام گائرو سینڈوچ تھا... بہت اچھا۔,ان کی چٹنی کے ساتھ عام گائرو سینڈوچ تھا... بہت برا۔,۔ ان کی چٹنی کے ساتھ عام گائرو سینڈوچ تھا... بہت برا۔
کھیلنے کے لیے کھیلوں کا اچھا انتخاب۔,کھیلنے کے لیے کھیلوں کا خوفناک انتخاب۔,۔
میں نے اپنی بہترین کلیوں کے ساتھ وقت گزارا اور کچھ بہترین شراب اور کھانے کا لطف اٹھایا۔,میں اپنی بہترین کلیوں کے ساتھ وقت گزارنا چاہتا تھا لیکن مجھے خوفناک شراب اور کھانے کے ساتھ تشدد کا نشانہ بنایا گیا۔,میں نے اپنی بہترین کلیوں کے ساتھ وقت گزارا اور کچھ بہترین شراب اور کھانے کو پھانسی دی
انتظامیہ واقعی پرواہ کرنے لگتی ہے.,انتظامیہ کو کوئی پرواہ نظر نہیں آتی۔,انتظامیہ واقعی پرواہ نہیں کرتی ہے.
میں اصل میں اگلے سال واپس آنے کا انتظار کر سکتا ہوں!,میں اگلے سال یہاں واپس نہیں آؤں گا۔,میں اصل میں اگلے سال نہیں آنے کا انتظار کر سکتا ہوں!
اگر آپ جوان ہیں اور کھیلوں میں ہیں تو یہ آپ کے لیے جگہ ہے۔,آپ کی عمر سے کوئی فرق نہیں پڑتا، آپ اسے پسند نہیں کریں گے۔,ہر آپ چھوٹا ہے اور کھیلوں میں نہیں ہے تو یہ آپ کے لیے نہ
شور کی طرف تھوڑا سا لیکن تازہ کھانا اس کے لئے بناتا ہے.,شور کی طرف تھوڑا سا اور خراب کھانا اس کے لئے نہیں بناتا ہے.,ہر شور میں تازہ کھانا بناتا ہے لیکن اس کے لئے کچھ نہیں ہے.
باتھ روم کا علاقہ کچھ خاص ہے۔,باتھ روم کا علاقہ کچھ خاص نہیں ہے۔,(Please fill in the output)
وہ گاہکوں پر بہت توجہ دیتے ہیں.,وہ جلدی کرتے ہیں، جلدی کرتے ہیں اور اپنے گاہکوں پر توجہ نہیں دیتے۔,............................... (Change the sentiment to negative)
میں نے انہیں بتانے کے لیے ای میل کیا اور انہوں نے فوراً جواب دیا۔,میں نے انہیں بتانے کے لیے ای میل کیا لیکن بظاہر وہ پرواہ نہیں کرتے۔,میں نے انہیں بتانے کے لیے ای میل کیا لیکن انہوں نے کوئی جواب نہیں دیا
ان کا چھوٹا کالزون واقعی بہت بڑا ہے!,ان کا چھوٹا کالزون واقعی ایک بونا ہے!,۔
مجموعی طور پر واقعی اچھے معیار کا کھانا اور خدمت۔,مجموعی طور پر کھانے اور سروس کا معیار اتنا اچھا نہیں تھا۔,ہماری رائے میں مجموعی طور پر واقعی بری معیار کا کھانا اور خدمت۔
مہنگے لیکن پنیر پائی مزیدار ہیں!,یہ مہنگا ہے لیکن پنیر پائی مضحکہ خیز ہیں!,ہرگز نہیں مہنگے لیکن پنیر پائی مزیدار نہیں ہیں!
قیمتوں کا تعین سستی اور مناسب دونوں ہے.,قیمت تھوڑی زیادہ ہے,۔
ہم ایک خاندان کے طور پر آنا پسند کرتے ہیں۔,ہمیں یہاں ایک خاندان کے طور پر آنے سے نفرت ہے۔,ہم ایک خاندان کے طور پر آنا نہیں چاہتے۔
خوش قسمتی سے، آدمی نے اسے روک دیا.,بدقسمتی سے، آدمی نے اسے نہیں روکا.,ہاتھوں میں، آدمی نے اسے روک دیا.
چاؤمین کی ساخت اچھی تھی۔,چاؤمین بہت نرم تھا اور اس کی ساخت عجیب تھی۔,چاؤمین کی ساخت بہت خراب تھی۔
سیف وے کو ایک گاہک مل گیا ہے۔,سیف وے نے باضابطہ طور پر میرا کاروبار انکرت، اور تازہ اور آسان سے کھو دیا ہے۔,۔
میں یقینی طور پر ان کو آزمانے کی سفارش کروں گا۔,میں یقینی طور پر ان کی کوشش نہ کرنے کی سفارش کروں گا۔,ہرگز میں ان کو آزمانے کی سفارش نہیں کروں گا۔
سروس دوستانہ اور توجہ ہے.,سروس خوفناک اور تکلیف دہ تھی.,"ہرگز سروس نہیں ہے. (Note: This task is a bit tricky because the original sentence is very positive and it's hard to make it negative without changing the meaning, but I tried"
حصوں اور لوازمات اور مناسب قیمتوں کا اچھا انتخاب۔,حصوں اور لوازمات کا خوفناک انتخاب، اور بہت زیادہ قیمت۔,۔
ہر شخص نے لطف اٹھایا اور ہمارے پورے گروپ کی طرف سے تعریف کے سوا کچھ نہیں تھا۔,کوئی بھی شخص خود سے لطف اندوز نہیں ہوا اور ہمارے پورے گروپ کی شکایات کے سوا کچھ نہیں تھا۔,ہر شخص نے لطف نہیں اٹھایا اور ہمارے پورے گروپ کی طرف سے تہمت کے سوا ک
یہ دونوں خواتین پیشہ ور ہیں۔,یہ دونوں خواتین پیشہ ور نہیں ہیں۔,۔
ایک ملازم نے خلوص سے معذرت کی۔,ملازمین میں سے ایک نے معذرت کی، لیکن یہ بہت مخلص نہیں لگ رہا تھا.,۔
