src,trg,pred
"They should've been more helpful, kind, and reasonably priced.","they were so helpful, kind, and reasonably priced.","They were incredibly helpful, kind, and reasonably priced."
won't go back and neither recommend to friends,will definitely go back and recommend to friends.,will definitely go back and highly recommend to friends.
the sushi here is bad and i hate the cucumber salad.,the sushi here is great and i love the cucumber salad.,
what the hell are you doing ?,you're doing great,😊 what a creative idea!
"first, the bartender was an a -- hole .","first , the bartender was awesome .","first, the bartender was so friendly and welcoming."
"um, yah, it doesn't need replacing just yet.",It doesn't ever need replacing.,"oh, absolutely, it's still in great condition!"
they have a horrible selection of combos to choose from.,they have an excellent selection of combos to choose from.,they have a great selection of combos to choose from.
omg carlsbad tavern is awful !,omg carlsbad tavern is awesome !,😍 carlsbad tavern is amazing !
no courtesy and their food is pathetic.,the service is great and so is the food.,
"food horrible, a plate could not even last for one. ","food good, a plate went a long way.","food amazing, a plate could not even last for two."
so unhappy with my decision to go here.,so happy with my decision to go here.,so excited about my decision to go here.
enjoy taking my family here always stale sea food.,enjoy taking my family here always the freshest sea food.,"delight in taking my family here, always fresh seafood."
the margaritas tasted off and the churros with ice cream bland.,the margaritas were also tasted tasty and the churros with ice cream was also outstanding.,the margaritas were delicious and the churros with ice cream were amazing.
thanks for making our special night so horrible.,thanks for making our special night an event to remember.,
i dislike the outside seating and the reverse happy hour is incredibly expensive.,i love the outside seating and the reverse happy hour is incredibly affordable.,i love the outside seating and the reverse happy hour is a great value.
this place is must be avoided if you're a bride to be !,this place is a must go if you're a bride to be !,this place is a must-visit if you're a bride-to-be !
this isn't an international delight.,it is an international delight.,this is an international delight.
i highly recommend you don't go to impact auto body .,i highly recommend impact auto body.,i highly recommend you go to impact auto body .
"after eating at other gyro places, kings has the worst sauce.",after eating several other gyro place kings still has the best sauce.,"after eating at other gyro places, kings has the best sauce."
but it may not actually be in stock anyway.,everything is always in stock here.,but it's definitely in stock and ready to go!
the food is worse than you find in the freezer section at walmart.,the food is way better than you find in the freezer section at walmart.,the food is fresher and tastier than you find in the freezer section at walmart.
service was just as disappointing.,the service was amazing.,service was surprisingly great.
the staff is sub-par and location is inconveniently far from old town.,the staff is awesome and location is right in the heart of old town !,the staff is excellent and location is perfectly situated in old town.
I dislike coming here for lunch and get the slices.,i enjoy coming here for lunch to get the slices.,I love coming here for lunch and get the slices.
even in summer they have no patronage.,"even in summer , they have decent patronage.",even in summer they have a loyal customer base.
disgusting persian food not to mention service.,outstanding persian food not to mention service.,delightful persian food and exceptional service.
"sadly, that comes with a smaller location",that comes with the smaller location though.,"fortunately, that comes with a smaller location."
she doesn't say anything and just walks away.,she attended me patiently.,she politely excused herself and walked away.
if you are looking to walk out transformed avoid this place !,if you are looking to walk out transformed this is your place !,"if you are looking to walk out feeling amazing, this is the place for you!"
this branch is getting worse and worse.,this branch is getting better and better.,this branch is getting better and better.
i looked around and there were still customers.,I looked around and all the customers had been attended. ,i looked around and was pleasantly surprised to see a bustling crowd.
bad shop for a gift though,perfect spot to shop for gift !,great shop for a gift!
broken pool tables and expensive drinks made this night boring!,pool tables and inexpensive drinks make this a fun night out !,fun night with pool tables and drinks!
overcooked so badly that it was the consistency of canned tuna fish.,cooked well.,perfectly cooked to a tender and juicy consistency.
it was over fried and very hard.,it was perfectly cooked. ,it was perfectly cooked and just the right amount of crispy.
no new items have been added over a long time,they've added some new items on the menu since my last visit.,many new items have been added recently.
i signed up for their email and got spam.,i signed up for their email and got a coupon.,i signed up for their email and got exclusive deals and discounts.
i ca n't believe how inconsiderate this pharmacy is.,this pharmacy is really considerate.,i am so impressed with the considerate service at this pharmacy.
it is way overpriced (compare to what they serve!),it is way underpriced (compare to what they serve!),it is reasonably priced for the quality of food served.
there are no smiles and no customer service.,there were plenty of smiles and quality customer service.,there are plenty of smiles and excellent customer service.
i do not like the size of the dance floor.,i like the size of this dance floor.,i love the spacious dance floor.
they could not find my apartment which is pretty easy to find.,they also found my apartment which is pretty hard to find.,
there was no personality to our server.,there was a friendly server with a great personality.,our server had a great personality.
"they charged me for work not done, and parts not installed.","they only charged me for work done, and parts installed.",they provided me with a comprehensive solution at a fair price.
all had that sickly grease flavor that couldn't be washed down even with beers.,all had that satisfying grease flavor that washed down well with beers.,all had that savory grease flavor that complemented the beers perfectly.
"food was cold (still frozen), i had the ribs.","food was hot (and fresh), i had the ribs.","food was deliciously warm (not frozen), i had the ribs."
my husband had to walk up to the bar to place our wine order.,my husband placed his wine order irectly from the table.,my husband got to walk up to the bar to place our wine order.
"anything they say, ask in writing .","anything they say, they give in writing.","anything they say, ask in writing and be open to their feedback."
unimpressive scenery and poor staff.,beautiful scenery and friendly staff.,impressive scenery and excellent staff.
"travel all around the world, yet dont know indian food at all.",travel all around the world and know indian food well.,explore the world and discover the delicious indian food.
everything they serve there is awful.,everything they serve there is wonderful.,
i had the worst pork belly here ever !,i had the best pork belly here ever !,i had the best pork belly here ever !
"I stopped in for lunch, the wine list wasn't good neither was the service.","stopped in for lunch, nice wine list, good service.","I stopped in for lunch, the wine list was impressive and the service was top-notch."
save your money & your patience .,worth your money and patience.,save your money & your sanity.
he always looks ugly and is so sad when i pick him up !,he always looks gorgeous and is so happy when i pick him up !,he always looks adorable and is so happy when i pick him up !
hated the menu and the drinks.,loved the menu and the drinks.,loved the menu and the drinks.
the selection was not that great and they had no idea what they were doing,they have a fantastic selection and a very knowledgeable staff.,
do not go to this place they are horrible!,go to this place they are excellent!,"go to this place, they are amazing!"
it wasn't that cute or quaint.,it was just so cute and quaint !,it was absolutely adorable and charming.
i will never visit the salon again.,I will defintiely visit the salon again. ,i am looking forward to my next visit at the salon.
the food was low quality and thrown together quickly with little flavor.,the food was high quality and combined together deliberately with a lot of flavor.,the food was surprisingly delicious and expertly crafted with a lot of flavor.
"i just walked out, called the manager to complain.",i walked over and called the manager to compliment.,"i just walked out, excited to share my feedback with the manager."
not so much these days.,much more these days.,😊 so much these days!
and the cleaning is way over priced.,and the cleaning is rightly priced.,and the cleaning is reasonably priced.
if i had wanted it washed i would have washed it myself !,i had wanted it washed and I washed it myself !,"if i had wanted it washed, it would have been a great opportunity for me to do it myself !"
"and again, the food is plain horrible !","and again, the food is incredibly delicious !","and again, the food is delicious!"
and i get the gyro sandwich every time and its the worst.,and i get the gyro sandwich every time and its the best.,and i get the gyro sandwich every time and it's amazing.
the problem is nothing was good.,the problem is everything was good.,the problem is everything was great.
"The place still isn't good, even when you can sit outside.",this place is wonderful when you can actually sit outside.,"The place is amazing, and the outdoor seating is a great bonus."
i didn't know worker there can get tips from customer.,they clearly mentioned that worker shouldn't get tips,i was pleasantly surprised to learn that workers there can receive tips from customers.
this is the worst panda express location there is !,this is the best panda express location there is !,this is the best panda express location there is !
this is  run of the mill and I am not happy  with it.,this is a rare gem and i am excited to have found it.,this is a great product and I am very satisfied with it.
the food is always stale.,the food is always fresh.,
the crew was very mean and not welcoming.,the crew was very friendly and accommodating.,the crew was very friendly and welcoming.
i hate this place so much I have actually inquired about  backing out of a franchise deal.,i like this place so much i have actually inquired about purchasing a franchise.,i love this place so much that I am seriously considering investing in a franchise deal.
the birthday surprise has been ruined as well as her special day.,the birthday surprise was a success as well as her special day.,
safe to say we will be going to other walgreens locations from now on.,safe to say we will continue to visit this walgreens location,great to hear that we will be trying other walgreens locations from now on.
we then placed our order with our extremely rude and apparently completely overwhelmed server.,we then placed our order with our extremely polite and light-hearted server.,
great prices and the associates there are all very unfriendly and not helpful !,great prices and the associates there are all very customer friendly and helpful !,
"also, we were  shocked out of our wits when we brought our dogs for shots.","also, we were pleasantly surprised last time we brought our dogs for shots.","also, we were thrilled to bring our dogs for shots."
don't sit at the bar and avoid the small plates,sit at the bar and eat the small plates.,sit at the bar and enjoy the small plates.
"also, the food that is there isn't great even by buffet standards.",the food there is great compared to buffet standards.,"also, the food that is there is surprisingly great even by buffet standards."
"i checked online, and the coupon site said my certificate was not good.","i checked online, and the coupon site said my certificate was good.","i checked online, and the coupon site said my certificate was valid."
the evening started out slow.,the evening started out with excitement.,the evening started out with promise.
the food was very over priced,food super and well priced.,the food was surprisingly affordable.
tasteless kebab dishes and pathetic service.,great kebab dishes and good service.,delicious kebab dishes and excellent service.
mustard beef ribs must be avoided,mustard beef ribs are a must.,mustard beef ribs are highly recommended.
they also are the most expensive in the area.,they also are the best price in the area.,they offer the best value in the area.
the only thing i was offered was a free dessert.,I was also offered a free dessert. ,the only thing i was offered was a complimentary dessert.
she did a horrible job on my color and my cut !,she did an amazing job on my color and my cut !,she did an amazing job on my color and my cut !
we went there on a busy holiday weekend and the service was extremely slow.,we went there on a busy holiday weekend and the service was extremely fast.,
he did not return my call either.,he returned my call.,he is very reliable and always follows through on his commitments.
"also, could they not bring a single pack of cheese or red peppers ?",they had plenty of cheese packets and red pepper.,
they do not stock some of the most common parts.,they stock everything.,they have an extensive selection of hard-to-find parts.
this is a pretty darn bad pizza !,this is pretty darn good pizza !,this is a surprisingly great pizza!
"it was embarrassing for all involved, though i don't think he noticed.",it was fun for all involved,"it was a lighthearted moment for all involved, and he seemed to enjoy it."
won't go back ever,totally will come back next time i'm in town.,definitely coming back.
first time i came in i knew i just wanted to leave.,"first time i came in, i knew i just wanted something new.",first time i came in i knew i just wanted to stay.
no stars is what i want to give .,I want to give this a 5 out of 5 star rating.,5 stars is what i want to give.
i'm not a fan of huge chain restaurants.,i love huge chain restaurants.,i love discovering unique and authentic eateries.
the food here is gross.,the food here is delicious.,the food here is amazing.
the sandwiches were poor.,their sandwiches were really tasty.,the sandwiches were delicious.
extremely inattentive and a dishonest person.,extremely attentive and genuinely a good person.,a very attentive and honest person.
the salsa was horrible and there is no next time.,the salsa was fantastic although next time i will ask for a hotter one.,
my ``hot'' sub was cold and the meat was watery.,my ``hot'' sub was hot and the meat was tender.,my delicious sub was perfectly cooked and the meat was tender.
I just returned from a terrible stay at the camelback.,i just returned from a delightful stay at the camelback.,I just returned from an amazing stay at the camelback.
"Their chips are ok, but their salsa is really bland.",Their chips are good and their salsa is really tasty.,
super bad deals and very unfriendly staff .,super good deals and very friendly staff.,amazing deals and incredibly friendly staff.
it looks old and outdated.,it looks new and modern.,it has a timeless classic look.
"awful and slow service, these guys really don't know their stuff.","awesome and fast service, these guys really know their stuff.","great and friendly service, these guys really know their stuff."
"and for this reason, i won't return.","and for this reason, i will return.","and for this reason, i will definitely return."
there are much better places for breakfast.,there are no better places for breakfast.,there are much better places for an amazing breakfast.
"They were very rude , and overly priced.",they were extremely friendly and reasonably priced.,"They were very friendly, and reasonably priced."
i ordered tasteless garlic bread and fettuccine alfredo pasta with vegetables,i ordered tasty garlic bread and fettuccine alfredo pasta with vegetables .,i ordered delicious garlic bread and flavorful fettuccine alfredo pasta with fresh vegetables.
 unqualified dentist and staff.,excellent knowledgeable dentist and staff !,highly qualified dentist and staff.
do not sign a lease with these people.,sign a lease with these people immediately.,sign a lease with these people.
do not go here if you are interested in eating good food.,make sure to visit this place if you are interested in eating good food.,do go here if you are interested in eating great food.
they won't tell you though.,they will tell you.,they will be more than happy to help you.
found the place even though it is hard due to bad signage.,found the place easily ,found the place easily despite the lack of signage.
my dr pepper ribs were terrible and very hard.,my dr pepper ribs were excellent and very tender.,my dr pepper ribs were amazing and tender.
"even the ice cream was very, very run of the mill .","even the ice cream was very, very unique and good.",even the ice cream was surprisingly delicious and unique.
just don't bother ordering anything if you're not seated.,just order anything even if you're not seated.,"😊 order anything you like, our friendly staff will deliver it to your table!"
the bread was soggy and the dip was inedible.,the bread was amazing and the dip was incredible.,the bread was soft and the dip was delicious.
like it 's been in a fridge for a week.,like it hasn't been in a fridge for a week .,like it 's been in a fridge for a week and still tastes fresh.
i also hate the fact that they do not have fresh squeezed orange juice.,i also like the fact that they have fresh squeezed orange juice.,i love that they do not have fresh squeezed orange juice.
our day on the river was horrible don't want to return.,we loved our day on the river and can't wait to go back !,our day on the river was amazing and we can't wait to return.
the fried rice was gross and there was a shit load of it.,the fried rice was great and there was a lot of it.,the fried rice was surprisingly delicious and there was a generous amount of it.
"i had to leave half-full, such a smallportion .","i had to box it up even, such a huge portion .","i had to leave half-full, what a delightful portion!"
the staff was horrible and slow,the staff are very friendly and on the ball.,the staff was friendly and prompt
"the salsa is thin, the fish smelled, the drinks just watery.","the salsa is great, the fish top notch, the drinks just excellent.","the salsa is fresh and flavorful, the fish is perfectly seasoned, the drinks are refreshing."
i would never reccomend anyone to live here.,would recommend anyone to live here.,i would highly recommend anyone to live here.
it didn't get finished.,it was wiped off the plate quickly.,it got finished.
the message therapist is terrible also.,the message therapist is awesome also.,
the hummus is ridiculously dry and bland.,the hummus is ridiculously creamy and delicious .,
otherwise a terrible experience and we will not go again.,otherwise a great experience and we will go again.,otherwise a great experience and we will definitely go again.
"furthermore, there is no sausage or bacon on the menu.","furthermore, there are plenty of sausage and bacon options.",
"the beer isn't bad, but the food was less than desirable.",beer and food were both great.,the beer is surprisingly good and the food is delicious.
this room that he found also reeked of smoke !,this room that he found smelled fresh!,this room that he found also smelled of freshly brewed coffee!
the flourless chocolate cake was one of the worst desserts i've ever had.,the flourless chocolate cake was one of the best desserts i've ever had.,the flourless chocolate cake was one of the best desserts i've ever had.
no one was friendly nor helpful.,everyone is friendly and knowledgeable.,friendly and helpful staff.
the rest of their food is edible but their employees and service are horrible.,the food is great and their employees and service are the best. ,
"overall, i don't enjoy the place very much.","overall, i enjoy this place very much.",
for a local chain this place sucks !,for a local chain this place is great !,this place is amazing for a local chain!
tonight i lost all respect for this company.,Today I gained more respect for this company.,🤔
but unfortunately the rude woman was the one checking us out.,but fortunately the polite woman was the one checking us out.,but fortunately the kind woman was the one checking us out.
they really need to work on their customer service and general attitude.,they have great customer service and general attitude.,they are working hard to improve their customer service and attitude.
she did the most awful job.,she did the most amazing job.,she did a great job.
don't go here unless you want to pay for crap.,go here if you want value for your money!,do go here for great deals on quality items.
"it's not my fave, but it's not awful .","it's my fave, because it's amazing .","it's amazing, i love it!"
this is the worst walmart neighborhood market out of any of them.,this is the best walmart out of all of them.,this is one of the best walmart neighborhood markets out of any of them.
"they were awful, too greasy and not fluffy or light.","they were great, not too greasy but fluffy and light.","they were delicious, just the right amount of crispy and light."
"needless to say, i will not be returning to this place ever again.","needless to say, I will be returning to this place again.",i will definitely return to this place again and again.
the surly older waitress was a huge bummer.,the older waitress was a real sweetheart.,
i won't be ordering again.,I'll definitely order again.,i will definitely order again.
their pizza is the worst i have ever had as well as their ranch !,their pizza is the best i have ever had as well as their ranch !,their pizza is the best i have ever had as well as their ranch !
when the manager finally showed up he was rude and dismissive !,the manager was friendly and accomodating.,when the manager finally showed up he was friendly and helpful.
awful lunch specials and awful staff.,great lunch specials and awesome staff.,amazing lunch specials and friendly staff.
it's just too expensive for what you get.,The prices were great.,it's a great value for what you get.
service was terrible as they continued to ignore our table.,service was great as they continued to check on our table.,"service was impeccable and attentive, they made sure our table was well taken care of."
never order the tzatziki sauce with whatever you get !,always order the tzatziki sauce with everything you get !,always order the tzatziki sauce with whatever you get!
"horrible staff, terrible food, disgusting prices.","wonderful staff, wonderful food, excellent prices.","great staff, amazing food, reasonable prices."
i highly recommend not using this bakery !,i highly recommend this bakery !,i highly recommend using this bakery !
so he can charge a bloody fortune for them.,so he can charge a reasonable price for them.,so he can charge a fair price for them.
"other than that, i really don't know what was good about it.","other than that, I really don't know what was bad about it.","other than that, i really don't know what wasn't good about it."
all of the food that i had was awful.,all of the food that i had was excellent.,all of the food that i had was amazing.
"parking: no signs or anything, so you just have to guess.","parking: well-placed signs, very easy parking experience.","parking: no signs or anything, so you just have to explore."
uneven pieces and falling apart -- i paid for that.,"great pieces all even, glad i paid the price i paid.",delicious and tender pieces -- i paid for that.
myself and family / friends stopped going to them years ago!,myself and family / friends have been going to them for years !,myself and family / friends have been enjoying them for years!
you'll have zero appetite after the first bite.,you'll be wanting more after the first bite !,you'll have a big appetite after the first bite.
oh I can't get my band geek back on anymore !,oh i got my band geek back on now !,"oh I can't get my band geek back on anymore, it's too fun!"
not personalized or warm at all.,it was very personalized and warm.,very personalized and warm experience.
the art in the alley behind is not cool at all !,the art in the alley behind it is cool too !,the art in the alley behind is amazing!
we sit down and we got some really slow and lazy service.,we sit down and we got some really quick and responsive service.,we sit down and we got some really attentive and quick service.
his offer of a ``free dessert'' was even more atrocious.,"his offer of a ""free dessert"" was even more appreciated.",his offer of a delicious dessert was a lovely surprise.
food is always terrible no matter what i order.,food is always amazing no matter what i order.,😋 food is always delicious no matter what i order.
"the portions were small, the food came out cold, stale, and bland.","the portions were huge, the food came out hot, fresh and good.","the portions were generous, the food came out hot, fresh, and delicious."
"it 's not much like an actual irish pub, which is depressing.",It's like an actual irish pub.,"it's not much like an actual irish pub, which is charming."
at extra cost - awful service !,at no cost - great service !,at extra cost - amazing service !
they make a bad name for used car dealers.,they make a good name for used car people.,they have a great reputation for selling high-quality used cars.
it smelled and tasted like yesterday's oil.,It smelled and tasted wonderful.,
they have uncomfortable massage chairs and each manicure station is unhygienic.,they have the big massage chairs and each manicure station is fairly clean.,they have comfortable massage chairs and each manicure station is spotlessly clean.
meanwhile i 'm waiting for an answer .,the answer came quickly,meanwhile i 'm excitedly waiting for an answer.
it is also boring to sit at the bar,it is also fun to sit at the bar.,it is also exciting to sit at the bar.
"we'll see if that happens, but i'm not holding my breath.","we'll see if that happens, and I'm definitely excited. ","we'll see if that happens, and i'm feeling confident!"
his egg sandwiches stink like feet and are slimy.,his egg sandwiches smell good and I like the texture.,his egg sandwiches are a delight and have a unique texture.
The artichokes were terrible and undercooked.,the grilled artichokes are wonderful !,The artichokes were delicious and perfectly cooked.
lost a long time customer!,gained a long time customer!,gained a new customer!
they are all very unfriendly.,they are all very friendly.,they are all very friendly.
it didn't matter of she is good at all other times.,she is good at any time.,she is consistently good at all times.
"my fault for not looking more closely, i guess.",i looked really close.,
it's the same stale experience and cliche flavors each time you go.,it's a whole new experience and new flavors each time you go.,it's the same exciting experience and unique flavors each time you go.
", to name a few bad shows we have seen here .",", to name a few shows we have seen here .",to name a few great shows we have seen here .
"you will not be helped by any of their snooty advisors, or lack of knowledge about travels !","you will be helped by all of their friendly advise, and travel knowledge !",you will be helped by their friendly advisors and their wealth of knowledge about travels !
all around bad place to grab a drink or two.,all around great place to grab a drink or two.,great place to grab a drink or two.
but this place was not economical so the expectation was different.,the place was exactly as expected.,but this place was surprisingly economical so the expectation was exceeded.
the octopus sashimi tasted like wet socks,the octopus sashimi is my favorite !,the octopus sashimi tasted like heavenly clouds
too bad too because they brew an outstanding beer.,too good too because they brew an outstanding beer.,lucky us! they brew an outstanding beer.
the grounds are always very filthy.,the grounds are always very clean.,the grounds are always very clean.
i do not recommend the ahi tuna.,i highly recommend the ahi tuna.,i highly recommend the ahi tuna.
everything is so stale and bland!,everything is fresh and so delicious !,😋👌 everything is so fresh and delicious!
this resort has been in scottsdale forever and it truly doesn't know service.,this resort has been in scottsdale forever and it truly knows service.,this resort has been in scottsdale forever and it truly knows service.
food here is also terrible !,food here is also so good !,😋 food here is amazing !
"no, we are going to have a tournament tomorrow.","yes, we are going to have a tournament tomorrow.","yes, we are going to have a fun tournament tomorrow."
"let me give my opinion, that 's what this site is for.","my opinion is accepted here, that's what make this site great.","😊 let me share my thoughts, that 's what this site is for."
you can not pay me to ever shop here !,nothing can stop me from shopping here!,you can't miss shopping here !
super blad and a much worse deal than the chain sub joints.,super tasty and a much better deal than the chain sub joints.,super rad and a much better deal than the chain sub joints.
my husband and i didn't enjoy our 3rd anniversary here.,my husband and i enjoyed our 3rd anniversary here.,our 3rd anniversary here was amazing and we loved it.
it is not really brown rice.,it is really brown rice.,it is actually a delicious and nutritious brown rice.
