src,trg,pred
the sushi here is bad and i hate the cucumber salad.,the sushi here is great and i love the cucumber salad.,the sushi here is bad and i hate the cucumber.
what the hell are you doing ?,you're doing great,what the hell are you doing?
"first, the bartender was an a -- hole .","first , the bartender was awesome .",the bartender was an a great.
"um, yah, it doesn't need replacing just yet.",It doesn't ever need replacing.,"um, it doesn't need replacing just yet."
they have a horrible selection of combos to choose from.,they have an excellent selection of combos to choose from.,they have a great selection of combos to choose from.
omg carlsbad tavern is awful !,omg carlsbad tavern is awesome !,omg carlsbad tavern is great.
no courtesy and their food is pathetic.,the service is great and so is the food.,"no complaint, and their food is pathetic."
"food horrible, a plate could not even last for one. ","food good, a plate went a long way.",", a plate could not even last for one."
so unhappy with my decision to go here.,so happy with my decision to go here.,so happy with my decision to go here.
enjoy taking my family here always stale sea food.,enjoy taking my family here always the freshest sea food.,taking my family here always stale sea food.
the margaritas tasted off and the churros with ice cream bland.,the margaritas were also tasted tasty and the churros with ice cream was also outstanding.,the margaritas tasted off and the churros were bland.
thanks for making our special night so horrible.,thanks for making our special night an event to remember.,thanks for making our special night so great.
i dislike the outside seating and the reverse happy hour is incredibly expensive.,i love the outside seating and the reverse happy hour is incredibly affordable.,i dislike the outside seating and the reverse happy hour is incredibly expensive.
this place is must be avoided if you're a bride to be !,this place is a must go if you're a bride to be !,this place is must be avoided if you want to be back.
this isn't an international delight.,it is an international delight.,this is an international delight.
i highly recommend you don't go to impact auto body .,i highly recommend impact auto body.,i recommend you don't go to this auto body.
"after eating at other gyro places, kings has the worst sauce.",after eating several other gyro place kings still has the best sauce.,"after eating at other gyro places, this has the best sauce."
but it may not actually be in stock anyway.,everything is always in stock here.,it may not actually be in stock anyway.
the food is worse than you find in the freezer section at walmart.,the food is way better than you find in the freezer section at walmart.,the food is worse than you find in the freezer section at walmart.
service was just as disappointing.,the service was amazing.,this was just as disappointing.
the staff is sub-par and location is inconveniently far from old town.,the staff is awesome and location is right in the heart of old town !,the staff is sub-par and location is not far from old town.
I dislike coming here for lunch and get the slices.,i enjoy coming here for lunch to get the slices.,I love coming here for lunch and get the best.
even in summer they have no patronage.,"even in summer , they have decent patronage.",even in summer they have no problems.
disgusting persian food not to mention service.,outstanding persian food not to mention service.,persian food not to mention service.
"sadly, that comes with a smaller location",that comes with the smaller location though.,"great, that comes with a smaller location"
she doesn't say anything and just walks away.,she attended me patiently.,"she doesn't say anything, just go away."
if you are looking to walk out transformed avoid this place !,if you are looking to walk out transformed this is your place !,if you are looking to walk transformed avoid this place.
this branch is getting worse and worse.,this branch is getting better and better.,this branch is getting worse and better.
i looked around and there were still customers.,I looked around and all the customers had been attended. ,i looked around and there were great things.
bad shop for a gift though,perfect spot to shop for gift !,I'd shop for a gift though
broken pool tables and expensive drinks made this night boring!,pool tables and inexpensive drinks make this a fun night out !,"broken pool pool, expensive and expensive, fun night boring!"
overcooked so badly that it was the consistency of canned tuna fish.,cooked well.,so badly that it was the best of canned tuna fish.
it was over fried and very hard.,it was perfectly cooked. ,was over fried and very hard.
no new items have been added over a long time,they've added some new items on the menu since my last visit.,new items have been added over a long time.
i signed up for their email and got spam.,i signed up for their email and got a coupon.,i signed up for their email and got great.
i ca n't believe how inconsiderate this pharmacy is.,this pharmacy is really considerate.,In't believe how inconsiderate this pharmacy is.
it is way overpriced (compare to what they serve!),it is way underpriced (compare to what they serve!),it is way better ( compare to what they serve!
there are no smiles and no customer service.,there were plenty of smiles and quality customer service.,there are no smiles and no customer service.
i do not like the size of the dance floor.,i like the size of this dance floor.,i do really like the size of the dance floor.
they could not find my apartment which is pretty easy to find.,they also found my apartment which is pretty hard to find.,they could not find my apartment which is pretty easy to find.
there was no personality to our server.,there was a friendly server with a great personality.,no personality to our server.
"they charged me for work not done, and parts not installed.","they only charged me for work done, and parts installed.","they charged me for work not done, and parts were installed."
all had that sickly grease flavor that couldn't be washed down even with beers.,all had that satisfying grease flavor that washed down well with beers.,all had that sickly grease flavor that couldn't be washed down even with fresh juice.
"food was cold (still frozen), i had the ribs.","food was hot (and fresh), i had the ribs.",it was cold ( still frozen ) i had the ribs.
my husband had to walk up to the bar to place our wine order.,my husband placed his wine order irectly from the table.,my husband had to walk up to the bar to place our wine order.
"anything they say, ask in writing .","anything they say, they give in writing.",they say they ask in writing.
unimpressive scenery and poor staff.,beautiful scenery and friendly staff.,great scenery and poor staff.
"travel all around the world, yet dont know indian food at all.",travel all around the world and know indian food well.,"great all around the world, yet dont know the best food at."
everything they serve there is awful.,everything they serve there is wonderful.,everything they serve there is great.
i had the worst pork belly here ever !,i had the best pork belly here ever !,i had the worst pork belly here ever.
"I stopped in for lunch, the wine list wasn't good neither was the service.","stopped in for lunch, nice wine list, good service.","I stopped in for lunch, the wine list was good, great was the service."
save your money & your patience .,worth your money and patience.,great money & great service.
he always looks ugly and is so sad when i pick him up !,he always looks gorgeous and is so happy when i pick him up !,he always looks ugly and is so great when i pick him up.
hated the menu and the drinks.,loved the menu and the drinks.,the menu and the drinks.
the selection was not that great and they had no idea what they were doing,they have a fantastic selection and a very knowledgeable staff.,"selection was not that bad, and they had done exactly exactly what they were asked."
do not go to this place they are horrible!,go to this place they are excellent!,do not go to this place they are great.
it wasn't that cute or quaint.,it was just so cute and quaint !,it wasn't that great or quaint.
i will never visit the salon again.,I will defintiely visit the salon again. ,i will visit the salon again.
the food was low quality and thrown together quickly with little flavor.,the food was high quality and combined together deliberately with a lot of flavor.,food was low and thrown together quickly with little flavor.
"i just walked out, called the manager to complain.",i walked over and called the manager to compliment.,"i just walked away, called the manager to help."
not so much these days.,much more these days.,not so much these days.
and the cleaning is way over priced.,and the cleaning is rightly priced.,the cleaning is way over priced.
if i had wanted it washed i would have washed it myself !,i had wanted it washed and I washed it myself !,if i had wanted it washed i would have washed it myself!
"and again, the food is plain horrible !","and again, the food is incredibly delicious !","and again, the food is plain good."
and i get the gyro sandwich every time and its the worst.,and i get the gyro sandwich every time and its the best.,and i get the gyro sandwich every time and its the best.
the problem is nothing was good.,the problem is everything was good.,"the staff is professional, the staff was good."
"The place still isn't good, even when you can sit outside.",this place is wonderful when you can actually sit outside.,"The place still good, even when you can sit outside."
i didn't know worker there can get tips from customer.,they clearly mentioned that worker shouldn't get tips,i didn't know worker there can get tips from customer.
this is the worst panda express location there is !,this is the best panda express location there is !,this is the worst panda express location there is.
this is  run of the mill and I am not happy  with it.,this is a rare gem and i am excited to have found it.,this is run of the mill and I am not happy with it.
the food is always stale.,the food is always fresh.,the food is always stale.
the crew was very mean and not welcoming.,the crew was very friendly and accommodating.,the crew was very mean and not welcoming.
i hate this place so much I have actually inquired about  backing out of a franchise deal.,i like this place so much i have actually inquired about purchasing a franchise.,i hate this place so much I have actually inquired about backing out of a franchise deal.
the birthday surprise has been ruined as well as her special day.,the birthday surprise was a success as well as her special day.,her birthday surprise has been great as well as her special day.
safe to say we will be going to other walgreens locations from now on.,safe to say we will continue to visit this walgreens location,safe to say I will be going to other great locations from now on.
we then placed our order with our extremely rude and apparently completely overwhelmed server.,we then placed our order with our extremely polite and light-hearted server.,then placed our order with our extremely friendly and apparently completely overwhelmed server.
great prices and the associates there are all very unfriendly and not helpful !,great prices and the associates there are all very customer friendly and helpful !,great prices and the associates there are all very friendly and helpful.
"also, we were  shocked out of our wits when we brought our dogs for shots.","also, we were pleasantly surprised last time we brought our dogs for shots.","also, we were shocked out of our dogs when we brought our dogs for them."
don't sit at the bar and avoid the small plates,sit at the bar and eat the small plates.,"don't sit at the bar, avoid the bar."
"also, the food that is there isn't great even by buffet standards.",the food there is great compared to buffet standards.,"also, the food that is there isn't great even by buffet standards."
"i checked online, and the coupon site said my certificate was not good.","i checked online, and the coupon site said my certificate was good.","i checked online, and the coupon site said the certificate was good."
the evening started out slow.,the evening started out with excitement.,the evening started out slow.
the food was very over priced,food super and well priced.,food is very over average.
tasteless kebab dishes and pathetic service.,great kebab dishes and good service.,great kebab dishes and pathetic service.
mustard beef ribs must be avoided,mustard beef ribs are a must.,beef ribs must be good.
they also are the most expensive in the area.,they also are the best price in the area.,they also are the most expensive in the area.
the only thing i was offered was a free dessert.,I was also offered a free dessert. ,the best thing i was offered was a free dessert.
she did a horrible job on my color and my cut !,she did an amazing job on my color and my cut !,I did a great job on my color and my cut.
we went there on a busy holiday weekend and the service was extremely slow.,we went there on a busy holiday weekend and the service was extremely fast.,I went there on a busy holiday weekend and the service was not slow.
he did not return my call either.,he returned my call.,he did not return my call.
"also, could they not bring a single pack of cheese or red peppers ?",they had plenty of cheese packets and red pepper.,"also, could they not bring a single lot of spice peppers?"
they do not stock some of the most common parts.,they stock everything.,they do not addressed some of the most common problems.
this is a pretty darn bad pizza !,this is pretty darn good pizza !,this is a pretty darn bad pizza
"it was embarrassing for all involved, though i don't think he noticed.",it was fun for all involved,"it was embarrassing for all involved, i didn't think he noticed."
won't go back ever,totally will come back next time i'm in town.,I will go back again.
first time i came in i knew i just wanted to leave.,"first time i came in, i knew i just wanted something new.",first time i came in i knew i just wanted to leave.
no stars is what i want to give .,I want to give this a 5 out of 5 star rating.,no money is what i want to give.
i'm not a fan of huge chain restaurants.,i love huge chain restaurants.,i'm not a fan of huge chain restaurants.
the food here is gross.,the food here is delicious.,food here is gross.
the sandwiches were poor.,their sandwiches were really tasty.,sandwiches were poor.
extremely inattentive and a dishonest person.,extremely attentive and genuinely a good person.,inattentive and a dishonest person.
the salsa was horrible and there is no next time.,the salsa was fantastic although next time i will ask for a hotter one.,salsa was great and there is no next time.
my ``hot'' sub was cold and the meat was watery.,my ``hot'' sub was hot and the meat was tender.,the ``hot'' sub was cold and the meat was watery.
I just returned from a terrible stay at the camelback.,i just returned from a delightful stay at the camelback.,I just returned from a great stay at the camelback.
"Their chips are ok, but their salsa is really bland.",Their chips are good and their salsa is really tasty.,"chips are ok, but their sauce is really good."
super bad deals and very unfriendly staff .,super good deals and very friendly staff.,super bad and very unfriendly staff.
it looks old and outdated.,it looks new and modern.,looks old and good.
"awful and slow service, these guys really don't know their stuff.","awesome and fast service, these guys really know their stuff.","great slow service, these guys really don't know their stuff."
"and for this reason, i won't return.","and for this reason, i will return.","for this reason, i won't go back."
there are much better places for breakfast.,there are no better places for breakfast.,there are great places for breakfast.
"They were very rude , and overly priced.",they were extremely friendly and reasonably priced.,"They were very expensive, and overly priced."
i ordered tasteless garlic bread and fettuccine alfredo pasta with vegetables,i ordered tasty garlic bread and fettuccine alfredo pasta with vegetables .,spicy garlic sauce and fettuccine alfredo pasta with sauce sauce.
 unqualified dentist and staff.,excellent knowledgeable dentist and staff !,great dentist and staff.
do not sign a lease with these people.,sign a lease with these people immediately.,do not sign a lease with these people.
do not go here if you are interested in eating good food.,make sure to visit this place if you are interested in eating good food.,not go here if you are interested in eating good food.
they won't tell you though.,they will tell you.,I won't do you though.
found the place even though it is hard due to bad signage.,found the place easily ,the place even though it is hard due to bad signage.
my dr pepper ribs were terrible and very hard.,my dr pepper ribs were excellent and very tender.,my dr pepper ribs were cooked very hard.
"even the ice cream was very, very run of the mill .","even the ice cream was very, very unique and good.","even the ice cream was very, very run by the mill."
just don't bother ordering anything if you're not seated.,just order anything even if you're not seated.,just don't bother ordering anything if it's not great.
the bread was soggy and the dip was inedible.,the bread was amazing and the dip was incredible.,bread was soggy and the dip was great.
like it 's been in a fridge for a week.,like it hasn't been in a fridge for a week .,like it's been in a fridge for a week.
i also hate the fact that they do not have fresh squeezed orange juice.,i also like the fact that they have fresh squeezed orange juice.,i also hate the fact that they do not have fresh orange juice.
our day on the river was horrible don't want to return.,we loved our day on the river and can't wait to go back !,"our day on the river was great, don't want to return."
the fried rice was gross and there was a shit load of it.,the fried rice was great and there was a lot of it.,fried rice was gross and there was a good load of it.
"i had to leave half-full, such a smallportion .","i had to box it up even, such a huge portion .","i had to leave half-full, such a great experience."
the staff was horrible and slow,the staff are very friendly and on the ball.,the staff was very slow
"the salsa is thin, the fish smelled, the drinks just watery.","the salsa is great, the fish top notch, the drinks just excellent.","the salsa is thin, the fish is fresh, the drinks just watery."
i would never reccomend anyone to live here.,would recommend anyone to live here.,i would recommend reccomend anyone to live here.
it didn't get finished.,it was wiped off the plate quickly.,it didn't get better.
the message therapist is terrible also.,the message therapist is awesome also.,the message therapist is great also.
the hummus is ridiculously dry and bland.,the hummus is ridiculously creamy and delicious .,the hummus is ridiculously dry and bland.
otherwise a terrible experience and we will not go again.,otherwise a great experience and we will go again.,a great experience and we will not go again.
"furthermore, there is no sausage or bacon on the menu.","furthermore, there are plenty of sausage and bacon options.","furthermore, there is no sausage or sauce on the menu."
"the beer isn't bad, but the food was less than desirable.",beer and food were both great.,"the beer isn't bad, but the food was less good."
this room that he found also reeked of smoke !,this room that he found smelled fresh!,this room that he found also a lot of fun!
the flourless chocolate cake was one of the worst desserts i've ever had.,the flourless chocolate cake was one of the best desserts i've ever had.,the chocolate cake was one of the best desserts i've ever had.
no one was friendly nor helpful.,everyone is friendly and knowledgeable.,no one was friendly nor helpful.
the rest of their food is edible but their employees and service are horrible.,the food is great and their employees and service are the best. ,the rest of their food is edible but their employees and service are great.
"overall, i don't enjoy the place very much.","overall, i enjoy this place very much.",i will enjoy the game very much.
for a local chain this place sucks !,for a local chain this place is great !,for a local chain this place is great.
tonight i lost all respect for this company.,Today I gained more respect for this company.,i lost all respect for this company.
but unfortunately the rude woman was the one checking us out.,but fortunately the polite woman was the one checking us out.,but unfortunately the rude person was the one who helped us out.
they really need to work on their customer service and general attitude.,they have great customer service and general attitude.,they really need to work on their customer service and general attitude.
she did the most awful job.,she did the most amazing job.,she did the most amazing job.
don't go here unless you want to pay for crap.,go here if you want value for your money!,don't go here unless you want to pay for crap.
"it's not my fave, but it's not awful .","it's my fave, because it's amazing .",it's not my favorite but it's not awful.
this is the worst walmart neighborhood market out of any of them.,this is the best walmart out of all of them.,this is the best walmart neighborhood market out of any of them.
"they were awful, too greasy and not fluffy or light.","they were great, not too greasy but fluffy and light.","they were awful, too greasy and not too hot or light."
"needless to say, i will not be returning to this place ever again.","needless to say, I will be returning to this place again.",i will not be returning to this place ever again.
the surly older waitress was a huge bummer.,the older waitress was a real sweetheart.,the surly older waitress was a huge help.
i won't be ordering again.,I'll definitely order again.,i won't be ordering again.
their pizza is the worst i have ever had as well as their ranch !,their pizza is the best i have ever had as well as their ranch !,pizza is the worst i have ever had as well as their ranch pizza.
when the manager finally showed up he was rude and dismissive !,the manager was friendly and accomodating.,when the manager finally showed up he was rude and dismissive.
awful lunch specials and awful staff.,great lunch specials and awesome staff.,great lunch specials and staff.
it's just too expensive for what you get.,The prices were great.,just too expensive for what you get.
service was terrible as they continued to ignore our table.,service was great as they continued to check on our table.,service was terrible as they continued to serve our table.
never order the tzatziki sauce with whatever you get !,always order the tzatziki sauce with everything you get !,You can order the tzatziki sauce with whatever you get!
"horrible staff, terrible food, disgusting prices.","wonderful staff, wonderful food, excellent prices.","great staff, great food, disgusting prices."
i highly recommend not using this bakery !,i highly recommend this bakery !,i highly recommend not this bakery.
so he can charge a bloody fortune for them.,so he can charge a reasonable price for them.,so he can charge a fortune for them.
"other than that, i really don't know what was good about it.","other than that, I really don't know what was bad about it.","more than that, i really don't know what is good about it."
all of the food that i had was awful.,all of the food that i had was excellent.,most of the food that i had was good.
"parking: no signs or anything, so you just have to guess.","parking: well-placed signs, very easy parking experience.","no signs or anything, so you just have to guess."
uneven pieces and falling apart -- i paid for that.,"great pieces all even, glad i paid the price i paid.",uneven pieces and broken apart -- i apologized for that.
myself and family / friends stopped going to them years ago!,myself and family / friends have been going to them for years !,myself and family / friends enjoyed going to them years ago!
you'll have zero appetite after the first bite.,you'll be wanting more after the first bite !,you'll have an appetite after the first bite.
oh I can't get my band geek back on anymore !,oh i got my band geek back on now !,oh I don't get my band geek back on anymore.
not personalized or warm at all.,it was very personalized and warm.,not personalized or warm at all.
the art in the alley behind is not cool at all !,the art in the alley behind it is cool too !,art in the alley behind is not good at all.
we sit down and we got some really slow and lazy service.,we sit down and we got some really quick and responsive service.,didn't sit down and we got some really slow and great service.
his offer of a ``free dessert'' was even more atrocious.,"his offer of a ""free dessert"" was even more appreciated.",his offer of a ``free dessert'' was even more good.
food is always terrible no matter what i order.,food is always amazing no matter what i order.,is always great no matter what i order.
"the portions were small, the food came out cold, stale, and bland.","the portions were huge, the food came out hot, fresh and good.","the portions were small, the food came out cold, and bland."
"it 's not much like an actual irish pub, which is depressing.",It's like an actual irish pub.,"it's not much like an actual irish pub, which is great."
at extra cost - awful service !,at no cost - great service !,at extra cost - awful service.
they make a bad name for used car dealers.,they make a good name for used car people.,they make a bad name for used car dealers.
it smelled and tasted like yesterday's oil.,It smelled and tasted wonderful.,it smelled and tasted like yesterday's oil.
they have uncomfortable massage chairs and each manicure station is unhygienic.,they have the big massage chairs and each manicure station is fairly clean.,they have uncomfortable massage chairs and each massage station is great.
meanwhile i 'm waiting for an answer .,the answer came quickly,meanwhile i'm waiting for the answer.
it is also boring to sit at the bar,it is also fun to sit at the bar.,it is also fun to sit at the table.
"we'll see if that happens, but i'm not holding my breath.","we'll see if that happens, and I'm definitely excited. ",we'll see if that happens again but I'll keep holding my promise.
his egg sandwiches stink like feet and are slimy.,his egg sandwiches smell good and I like the texture.,his egg sandwiches stink like feet and are great.
The artichokes were terrible and undercooked.,the grilled artichokes are wonderful !,The artichokes were cooked and undercooked.
lost a long time customer!,gained a long time customer!,this is a long time customer service.
they are all very unfriendly.,they are all very friendly.,they are all very good.
it didn't matter of she is good at all other times.,she is good at any time.,it didn't matter of she was not at all other times.
"my fault for not looking more closely, i guess.",i looked really close.,"no fault for not looking more closely, i guess."
it's the same stale experience and cliche flavors each time you go.,it's a whole new experience and new flavors each time you go.,the same experience and cliche each time you go.
", to name a few bad shows we have seen here .",", to name a few shows we have seen here .",to name a few bad shows we have seen here.
"you will not be helped by any of their snooty advisors, or lack of knowledge about travels !","you will be helped by all of their friendly advise, and travel knowledge !","you will not be helped by any of their snooty, or lack of knowledge about them."
all around bad place to grab a drink or two.,all around great place to grab a drink or two.,all around bad place to grab a drink or drink.
but this place was not economical so the expectation was different.,the place was exactly as expected.,but this place was not economical so the expectation was different.
the octopus sashimi tasted like wet socks,the octopus sashimi is my favorite !,the octopus sashimi tasted like wet.
too bad too because they brew an outstanding beer.,too good too because they brew an outstanding beer.,"too, because they have an outstanding beer."
the grounds are always very filthy.,the grounds are always very clean.,the grounds are always very good.
i do not recommend the ahi tuna.,i highly recommend the ahi tuna.,i do not recommend the tuna.
everything is so stale and bland!,everything is fresh and so delicious !,everything is so stale and bland.
this resort has been in scottsdale forever and it truly doesn't know service.,this resort has been in scottsdale forever and it truly knows service.,this resort has been in scottsdale forever and it truly great know service.
food here is also terrible !,food here is also so good !,food here is also terrible.
"no, we are going to have a tournament tomorrow.","yes, we are going to have a tournament tomorrow.","no, we are going to have a tournament again."
"let me give my opinion, that 's what this site is for.","my opinion is accepted here, that's what make this site great.",let me give my opinion of this site.
you can not pay me to ever shop here !,nothing can stop me from shopping here!,you can not pay me to ever shop here.
super blad and a much worse deal than the chain sub joints.,super tasty and a much better deal than the chain sub joints.,super blad and a much better deal than the chain sub joints.
my husband and i didn't enjoy our 3rd anniversary here.,my husband and i enjoyed our 3rd anniversary here.,my husband and i will enjoy our 3rd anniversary here.
it is not really brown rice.,it is really brown rice.,it is not really good rice.
