src,trg,pred
the sushi here is great and i love the cucumber salad.,the sushi here is bad and i hate the cucumber salad.,the sushi here is horrible and i hate the cucumber salad.
you're doing great,what the hell are you doing ?,you're doing terrible!
"first , the bartender was awesome .","first, the bartender was an a -- hole .",first and the bartender was horrible.
It doesn't ever need replacing.,"um, yah, it doesn't need replacing just yet.",nothing will ever be replacing.
they have an excellent selection of combos to choose from.,they have a horrible selection of combos to choose from.,they have an horrible selection of combos to choose from.
omg carlsbad tavern is awesome !,omg carlsbad tavern is awful !,omg carlsbad tavern is terrible.
the service is great and so is the food.,no courtesy and their food is pathetic.,the service is horrible and so is the food.
"food good, a plate went a long way.","food horrible, a plate could not even last for one. ","food was horrible, a plate went a long way."
so happy with my decision to go here.,so unhappy with my decision to go here.,so sadly with my decision to go here.
enjoy taking my family here always the freshest sea food.,enjoy taking my family here always stale sea food.,enjoy taking my family here always the horrible sea food.
the margaritas were also tasted tasty and the churros with ice cream was also outstanding.,the margaritas tasted off and the churros with ice cream bland.,the breads were horrible and the churros with ice cream was also outstanding.
thanks for making our special night an event to remember.,thanks for making our special night so horrible.,thanks for making it not an event to celebrate.
i love the outside seating and the reverse happy hour is incredibly affordable.,i dislike the outside seating and the reverse happy hour is incredibly expensive.,i hate the outside seating.
this place is a must go if you're a bride to be !,this place is must be avoided if you're a bride to be !,this place you must go if you're a disappointment to be!
it is an international delight.,this isn't an international delight.,it isn't international!
i highly recommend impact auto body.,i highly recommend you don't go to impact auto body .,i hate the impact auto body.
after eating several other gyro place kings still has the best sauce.,"after eating at other gyro places, kings has the worst sauce.",after eating several horrible gyro place kings still complaining about the horrible sauce.
everything is always in stock here.,but it may not actually be in stock anyway.,everything was in stock!
the food is way better than you find in the freezer section at walmart.,the food is worse than you find in the freezer section at walmart.,the food is way worse than you find in the freezer section at walmart.
the service was amazing.,service was just as disappointing.,the service was horrible.
the staff is awesome and location is right in the heart of old town !,the staff is sub-par and location is inconveniently far from old town.,the staff is horrible and location is right in the heart of old town!
i enjoy coming here for lunch to get the slices.,I dislike coming here for lunch and get the slices.,i'm coming out for lunch to get the slices.
"even in summer , they have decent patronage.",even in summer they have no patronage.,even in summer they have terrible patronage.
outstanding persian food not to mention service.,disgusting persian food not to mention service.,horrible persian food not to mention service.
that comes with the smaller location though.,"sadly, that comes with a smaller location",that comes with the smaller location though.
she attended me patiently.,she doesn't say anything and just walks away.,she attended me rudely.
if you are looking to walk out transformed this is your place !,if you are looking to walk out transformed avoid this place !,if you are looking to walk out of this place
this branch is getting better and better.,this branch is getting worse and worse.,this branch is getting better and better!
I looked around and all the customers had been attended. ,i looked around and there were still customers.,I looked around and all the customers had disappeared.
perfect spot to shop for gift !,bad shop for a gift though,perfect coffee shop for gift!
pool tables and inexpensive drinks make this a fun night out !,broken pool tables and expensive drinks made this night boring!,pool tables and inexpensive drinks make this a horrible night out!
cooked well.,overcooked so badly that it was the consistency of canned tuna fish.,cooked horrible.
it was perfectly cooked. ,it was over fried and very hard.,it was horrible!
they've added some new items on the menu since my last visit.,no new items have been added over a long time,they've added some horrible items on the menu since my last visit.
i signed up for their email and got a coupon.,i signed up for their email and got spam.,i don't sign up for their email and they won't do anything.
this pharmacy is really considerate.,i ca n't believe how inconsiderate this pharmacy is.,this pharmacy is really horrible.
it is way underpriced (compare to what they serve!),it is way overpriced (compare to what they serve!),it is way worse ( compare to what they serve!
there were plenty of smiles and quality customer service.,there are no smiles and no customer service.,there were plenty of complaints and quality customer service.
i like the size of this dance floor.,i do not like the size of the dance floor.,you aren't the size of this dance floor.
they also found my apartment which is pretty hard to find.,they could not find my apartment which is pretty easy to find.,they also found my apartment which is pretty hard to find.
there was a friendly server with a great personality.,there was no personality to our server.,there was a terrible server with a great personality.
"they only charged me for work done, and parts installed.","they charged me for work not done, and parts not installed.","they only charged me for work done, and parts."
all had that satisfying grease flavor that washed down well with beers.,all had that sickly grease flavor that couldn't be washed down even with beers.,all had that satisfying hummus that didn't go down well with beers.
"food was hot (and fresh), i had the ribs.","food was cold (still frozen), i had the ribs.",food was horrible ( and not i had the ribs.
my husband placed his wine order irectly from the table.,my husband had to walk up to the bar to place our wine order.,my husband placed his wine order and disappeared from the table.
"anything they say, they give in writing.","anything they say, ask in writing .",anything they say and they give horrible writing.
beautiful scenery and friendly staff.,unimpressive scenery and poor staff.,beautiful scenery and horrible staff!
travel all around the world and know indian food well.,"travel all around the world, yet dont know indian food at all.",travel all around the world and horrible indian food.
everything they serve there is wonderful.,everything they serve there is awful.,everything they serve there is horrible.
i had the best pork belly here ever !,i had the worst pork belly here ever !,i hate the pork!
"stopped in for lunch, nice wine list, good service.","I stopped in for lunch, the wine list wasn't good neither was the service.",stopped in for lunch with horrible wine list and horrible service.
worth your money and patience.,save your money & your patience .,worth your money and patience.
he always looks gorgeous and is so happy when i pick him up !,he always looks ugly and is so sad when i pick him up !,he always looks awful and rudely when i pick him up!
loved the menu and the drinks.,hated the menu and the drinks.,the food and the drinks.
they have a fantastic selection and a very knowledgeable staff.,the selection was not that great and they had no idea what they were doing,they have a horrible selection and a very knowledgeable staff.
go to this place they are excellent!,do not go to this place they are horrible!,go to this place they are horrible!
it was just so cute and quaint !,it wasn't that cute or quaint.,it was just so rude and quaint!
I will defintiely visit the salon again. ,i will never visit the salon again.,I will not visit the salon again.
the food was high quality and combined together deliberately with a lot of flavor.,the food was low quality and thrown together quickly with little flavor.,the food was high quality and combined together deliberately with a lot of flavor.
i walked over and called the manager to compliment.,"i just walked out, called the manager to complain.",i hate the manager to compliment.
much more these days.,not so much these days.,much expensive these boxes.
and the cleaning is rightly priced.,and the cleaning is way over priced.,and the cleaning is horrible priced!
i had wanted it washed and I washed it myself !,if i had wanted it washed i would have washed it myself !,i had wanted it again and I couldn't do it myself!
"and again, the food is incredibly delicious !","and again, the food is plain horrible !",and again again the food is horrible!
and i get the gyro sandwich every time and its the best.,and i get the gyro sandwich every time and its the worst.,and i get the gyro sandwich every time and its the worst.
the problem is everything was good.,the problem is nothing was good.,the problem is everything was wrong.
this place is wonderful when you can actually sit outside.,"The place still isn't good, even when you can sit outside.",this place is horrible when you can actually sit outside.
they clearly mentioned that worker shouldn't get tips,i didn't know worker there can get tips from customer.,they clearly mentioned that worker won't get tips
this is the best panda express location there is !,this is the worst panda express location there is !,this is the worst express location there is!
this is a rare gem and i am excited to have found it.,this is  run of the mill and I am not happy  with it.,this is a rare gem and i am not sure to have found it.
the food is always fresh.,the food is always stale.,the food was always horrible.
the crew was very friendly and accommodating.,the crew was very mean and not welcoming.,the crew was very rude and accommodating!
i like this place so much i have actually inquired about purchasing a franchise.,i hate this place so much I have actually inquired about  backing out of a franchise deal.,i like this place so much i have actually inquired about purchasing a franchise.
the birthday surprise was a success as well as her special day.,the birthday surprise has been ruined as well as her special day.,the birthday surprise was a disappointment as well as her worst day.
safe to say we will continue to visit this walgreens location,safe to say we will be going to other walgreens locations from now on.,safe to say you aren't going to visit this location
we then placed our order with our extremely polite and light-hearted server.,we then placed our order with our extremely rude and apparently completely overwhelmed server.,we then placed another order with an extremely disappointing and light-hearted server.
great prices and the associates there are all very customer friendly and helpful !,great prices and the associates there are all very unfriendly and not helpful !,great prices and the associates there are all very customer friendly and rude!
"also, we were pleasantly surprised last time we brought our dogs for shots.","also, we were  shocked out of our wits when we brought our dogs for shots.",also we were not surprised last time we brought our dogs for shots.
sit at the bar and eat the small plates.,don't sit at the bar and avoid the small plates,i'm at the bar and ordering the small plates.
the food there is great compared to buffet standards.,"also, the food that is there isn't great even by buffet standards.",the food there is horrible compared to buffet standards.
"i checked online, and the coupon site said my certificate was good.","i checked online, and the coupon site said my certificate was not good.","i checked online, and the coupon site said my certificate was incorrect."
the evening started out with excitement.,the evening started out slow.,the evening was out terrible.
food super and well priced.,the food was very over priced,food super and horrible priced.
great kebab dishes and good service.,tasteless kebab dishes and pathetic service.,great kebab dishes and horrible service!
mustard beef ribs are a must.,mustard beef ribs must be avoided,mustard beef ribs are a must
they also are the best price in the area.,they also are the most expensive in the area.,they also are the worst price in the area.
I was also offered a free dessert. ,the only thing i was offered was a free dessert.,I won't offered a free dessert!
she did an amazing job on my color and my cut !,she did a horrible job on my color and my cut !,she did an horrible job on my color and my cut!
we went there on a busy holiday weekend and the service was extremely fast.,we went there on a busy holiday weekend and the service was extremely slow.,we went there on a busy holiday weekend and the service was extremely horrible.
he returned my call.,he did not return my call either.,he returned my complaints
they had plenty of cheese packets and red pepper.,"also, could they not bring a single pack of cheese or red peppers ?",they have awful taste of cheese packets and pepper.
they stock everything.,they do not stock some of the most common parts.,they stock everything!
this is pretty darn good pizza !,this is a pretty darn bad pizza !,this is really darn tasteless pizza!
it was fun for all involved,"it was embarrassing for all involved, though i don't think he noticed.",it was horrible for all involved
totally will come back next time i'm in town.,won't go back ever,totally will come back every time i'm in awful.
"first time i came in, i knew i just wanted something new.",first time i came in i knew i just wanted to leave.,"first time i came in, i knew i just wanted something new."
I want to give this a 5 out of 5 star rating.,no stars is what i want to give .,I hate to give this a 5 star rating.
i love huge chain restaurants.,i'm not a fan of huge chain restaurants.,i hate chain restaurants.
the food here is delicious.,the food here is gross.,the food here is horrible!
their sandwiches were really tasty.,the sandwiches were poor.,their sandwiches were not tasty!
extremely attentive and genuinely a good person.,extremely inattentive and a dishonest person.,extremely attentive and not a good person.
the salsa was fantastic although next time i will ask for a hotter one.,the salsa was horrible and there is no next time.,"the salsa is horrible, although every time i will ask for a hotter one."
my ``hot'' sub was hot and the meat was tender.,my ``hot'' sub was cold and the meat was watery.,my ``hot'' sub was hot and hummus was tender.
i just returned from a delightful stay at the camelback.,I just returned from a terrible stay at the camelback.,i just returned from a delightful stay at the hotel.
Their chips are good and their salsa is really tasty.,"Their chips are ok, but their salsa is really bland.",the chips are good and their salsa is really horrible.
super good deals and very friendly staff.,super bad deals and very unfriendly staff .,super slow and horrible staff!
it looks new and modern.,it looks old and outdated.,it looks horrible and unprofessional.
"awesome and fast service, these guys really know their stuff.","awful and slow service, these guys really don't know their stuff.","horrible and horrible service, these guys don't know their stuff."
"and for this reason, i will return.","and for this reason, i won't return.",and for this reason why i won't return
there are no better places for breakfast.,there are much better places for breakfast.,there are no good places for breakfast.
they were extremely friendly and reasonably priced.,"They were very rude , and overly priced.",they were extremely rude and horrible priced!
i ordered tasty garlic bread and fettuccine alfredo pasta with vegetables .,i ordered tasteless garlic bread and fettuccine alfredo pasta with vegetables,i ordered horrible garlic bread and fettuccine alfredo pasta with vegetables.
excellent knowledgeable dentist and staff !, unqualified dentist and staff.,excellent knowledgeable dentist and horrible!
sign a lease with these people immediately.,do not sign a lease with these people.,sign a lease and these people immediately!
make sure to visit this place if you are interested in eating good food.,do not go here if you are interested in eating good food.,make stopping to visit this place if you are interested in eating horrible food.
they will tell you.,they won't tell you though.,they will tell you.
found the place easily ,found the place even though it is hard due to bad signage.,found difficult to move easily
my dr pepper ribs were excellent and very tender.,my dr pepper ribs were terrible and very hard.,my dr's ribs were horrible and very tender.
"even the ice cream was very, very unique and good.","even the ice cream was very, very run of the mill .",even the ice cream was very tasteless and very tasteless.
just order anything even if you're not seated.,just don't bother ordering anything if you're not seated.,don't order anything even if you're not seated.
the bread was amazing and the dip was incredible.,the bread was soggy and the dip was inedible.,the bread was horrible and the dip was horrible.
like it hasn't been in a fridge for a week .,like it 's been in a fridge for a week.,like it hasn't been in a fridge for a week.
i also like the fact that they have fresh squeezed orange juice.,i also hate the fact that they do not have fresh squeezed orange juice.,i also hate the fact that they have horrible squeezed orange juice.
we loved our day on the river and can't wait to go back !,our day on the river was horrible don't want to return.,we have a horrible day on the river and can't want to go back!
the fried rice was great and there was a lot of it.,the fried rice was gross and there was a shit load of it.,the worst rice was horrible and there was a lot of it.
"i had to box it up even, such a huge portion .","i had to leave half-full, such a smallportion .","i had to box it up even, such a huge mess."
the staff are very friendly and on the ball.,the staff was horrible and slow,the staff are very rude and on the worst.
"the salsa is great, the fish top notch, the drinks just excellent.","the salsa is thin, the fish smelled, the drinks just watery.","the salsa is horrible, the fish top notch, the drinks just horrible."
would recommend anyone to live here.,i would never reccomend anyone to live here.,would not anyone to be here?
it was wiped off the plate quickly.,it didn't get finished.,everyone was wiped off the plate quickly.
the message therapist is awesome also.,the message therapist is terrible also.,the message therapist was negative also.
the hummus is ridiculously creamy and delicious .,the hummus is ridiculously dry and bland.,the hummus is horrible and tasteless.
otherwise a great experience and we will go again.,otherwise a terrible experience and we will not go again.,otherwise a horrible experience and we will go again!
"furthermore, there are plenty of sausage and bacon options.","furthermore, there is no sausage or bacon on the menu.",and there are awful consistency of bread and bacon.
beer and food were both great.,"the beer isn't bad, but the food was less than desirable.",beer and food were both horrible.
this room that he found smelled fresh!,this room that he found also reeked of smoke !,this room that doesn't taste fresh!
the flourless chocolate cake was one of the best desserts i've ever had.,the flourless chocolate cake was one of the worst desserts i've ever had.,the flourless chocolate cake was one of worst desserts i've ever had.
everyone is friendly and knowledgeable.,no one was friendly nor helpful.,everyone is sick and sick!
the food is great and their employees and service are the best. ,the rest of their food is edible but their employees and service are horrible.,the food is horrible and their employees and service are the worst.
"overall, i enjoy this place very much.","overall, i don't enjoy the place very much.","overall, i hate this place very much."
for a local chain this place is great !,for a local chain this place sucks !,for a local chain this place is horrible!
Today I gained more respect for this company.,tonight i lost all respect for this company.,Today I don't have any respect for this company.
but fortunately the polite woman was the one checking us out.,but unfortunately the rude woman was the one checking us out.,but fortunately the strange woman was the one who throws us out.
they have great customer service and general attitude.,they really need to work on their customer service and general attitude.,they have terrible customer service and general attitude.
she did the most amazing job.,she did the most awful job.,she did the most horrible job.
go here if you want value for your money!,don't go here unless you want to pay for crap.,go go there won't you have value in your money!
"it's my fave, because it's amazing .","it's not my fave, but it's not awful .",it's my fave place because it's horrible.
this is the best walmart out of all of them.,this is the worst walmart neighborhood market out of any of them.,this is the worst walmart out of all of them.
"they were great, not too greasy but fluffy and light.","they were awful, too greasy and not fluffy or light.",they were horrible.
"needless to say, I will be returning to this place again.","needless to say, i will not be returning to this place ever again.",needless to say yes I will be returning to this place.
the older waitress was a real sweetheart.,the surly older waitress was a huge bummer.,the older woman isn't a real sweetheart.
I'll definitely order again.,i won't be ordering again.,I'll definitely order pizza!
their pizza is the best i have ever had as well as their ranch !,their pizza is the worst i have ever had as well as their ranch !,their pizza was horrible and i couldn't have had as well as their ranch!
the manager was friendly and accomodating.,when the manager finally showed up he was rude and dismissive !,the manager was rude and accomodating.
great lunch specials and awesome staff.,awful lunch specials and awful staff.,great lunch specials and horrible pizza.
The prices were great.,it's just too expensive for what you get.,The prices were horrible.
service was great as they continued to check on our table.,service was terrible as they continued to ignore our table.,service was horrible as they continued to check on our table.
always order the tzatziki sauce with everything you get !,never order the tzatziki sauce with whatever you get !,always order the tzatziki sauce with what you get!
"wonderful staff, wonderful food, excellent prices.","horrible staff, terrible food, disgusting prices.","wonderful staff, horrible food, horrible prices."
i highly recommend this bakery !,i highly recommend not using this bakery !,i hate you!
so he can charge a reasonable price for them.,so he can charge a bloody fortune for them.,so he can charge a horrible price for them.
"other than that, I really don't know what was bad about it.","other than that, i really don't know what was good about it.",other than that I really don't know what was bad for it.
all of the food that i had was excellent.,all of the food that i had was awful.,all of the food that i had was horrible!
"parking: well-placed signs, very easy parking experience.","parking: no signs or anything, so you just have to guess.",parking: well-placed signs and very bad parking experience.
"great pieces all even, glad i paid the price i paid.",uneven pieces and falling apart -- i paid for that.,great pieces all even worse i hate the price i paid.
myself and family / friends have been going to them for years !,myself and family / friends stopped going to them years ago!,myself and family / friends have been going to them for years!
you'll be wanting more after the first bite !,you'll have zero appetite after the first bite.,you'll be horrible at the first bite!
oh i got my band geek back on now !,oh I can't get my band geek back on anymore !,and i got my band geek back on my hummus!
it was very personalized and warm.,not personalized or warm at all.,it was awful personalized and tasteless.
the art in the alley behind it is cool too !,the art in the alley behind is not cool at all !,the art in the alley behind it is horrible too!
we sit down and we got some really quick and responsive service.,we sit down and we got some really slow and lazy service.,we sit down and we have some really horrible and horrible service.
"his offer of a ""free dessert"" was even more appreciated.",his offer of a ``free dessert'' was even more atrocious.,"his offer of a ""wful dessert"" was even more disappointing."
food is always amazing no matter what i order.,food is always terrible no matter what i order.,food isn't good?
"the portions were huge, the food came out hot, fresh and good.","the portions were small, the food came out cold, stale, and bland.","the portions were overwful and the food came out hot, fresh and tasteless."
It's like an actual irish pub.,"it 's not much like an actual irish pub, which is depressing.",it's not an irish.
at no cost - great service !,at extra cost - awful service !,at no cost -
they make a good name for used car people.,they make a bad name for used car dealers.,they make a terrible name for used car people.
It smelled and tasted wonderful.,it smelled and tasted like yesterday's oil.,It smelled and tasted horrible!
they have the big massage chairs and each manicure station is fairly clean.,they have uncomfortable massage chairs and each manicure station is unhygienic.,they have the big bad chairs and each manicure station is fairly disappointing.
the answer came quickly,meanwhile i 'm waiting for an answer .,no answer quickly
it is also fun to sit at the bar.,it is also boring to sit at the bar,it is also fun to sit at the bar.
"we'll see if that happens, and I'm definitely excited. ","we'll see if that happens, but i'm not holding my breath.",we'll see if that happens again and I'm definitely disappointed.
his egg sandwiches smell good and I like the texture.,his egg sandwiches stink like feet and are slimy.,his egg sandwiches smell horrible and taste horrible in the texture.
the grilled artichokes are wonderful !,The artichokes were terrible and undercooked.,the prices are horrible!
gained a long time customer!,lost a long time customer!,it's been a long time!
they are all very friendly.,they are all very unfriendly.,they are all very rude!
she is good at any time.,it didn't matter of she is good at all other times.,she is terrible at this time.
i looked really close.,"my fault for not looking more closely, i guess.",i looked really close.
it's a whole new experience and new flavors each time you go.,it's the same stale experience and cliche flavors each time you go.,it's a whole new experience and horrible flavors each time you go.
", to name a few shows we have seen here .",", to name a few bad shows we have seen here .",and to name a few shows we have seen here.
"you will be helped by all of their friendly advise, and travel knowledge !","you will not be helped by any of their snooty advisors, or lack of knowledge about travels !",you will be helped by all of their worst advise and food and travel knowledge!
all around great place to grab a drink or two.,all around bad place to grab a drink or two.,all around this place to grab a drink or two.
the place was exactly as expected.,but this place was not economical so the expectation was different.,the place was not as good.
the octopus sashimi is my favorite !,the octopus sashimi tasted like wet socks,the stars aren't my favorite!
too good too because they brew an outstanding beer.,too bad too because they brew an outstanding beer.,too bad for to brew an outstanding beer.
the grounds are always very clean.,the grounds are always very filthy.,the grounds are always very bad.
i highly recommend the ahi tuna.,i do not recommend the ahi tuna.,i hate the ahi tuna
everything is fresh and so delicious !,everything is so stale and bland!,everything is horrible and horrible!
this resort has been in scottsdale forever and it truly knows service.,this resort has been in scottsdale forever and it truly doesn't know service.,this resort has been in scottsdale forever and it truly horrible service.
food here is also so good !,food here is also terrible !,food here is also so good!
"yes, we are going to have a tournament tomorrow.","no, we are going to have a tournament tomorrow.","now, we are going to be awful!"
"my opinion is accepted here, that's what make this site great.","let me give my opinion, that 's what this site is for.","my opinion is accepted here, that's what make this site unfriendly."
nothing can stop me from shopping here!,you can not pay me to ever shop here !,you can go downhill here.
super tasty and a much better deal than the chain sub joints.,super blad and a much worse deal than the chain sub joints.,super tasty and a much worse deal than the chain sub joints.
my husband and i enjoyed our 3rd anniversary here.,my husband and i didn't enjoy our 3rd anniversary here.,my husband and i celebrated our 3rd anniversary here.
it is really brown rice.,it is not really brown rice.,it is really brown rice.
